iter,emax,log_compression
1,2.2625693746015536e11,-0.008298802814695066
2,1.4653194170250297e8,-0.008298802814695066
3,2140.8239485162367,-0.008298802814695066
4,1743.6549270241499,-0.008298802814695066
5,510.213388464848,-0.008298802814695066
6,421.6193703477872,-0.008298802814695066
7,123.00926095637509,-0.008298802814695066
8,105.95369871222495,-0.008298802814695066
9,92.12635677892939,-0.008298802814695066
10,88.86024516331376,-0.008298802814695066
11,70.84097808727233,-0.008298802814695066
12,58.348348126734365,-0.008298802814695066
13,50.28132490185298,-0.008298802814695066
14,34.81183733848651,-0.008298802814695066
15,24.416126205577367,-0.008298802814695066
16,24.339906592355437,-0.008298802814695066
17,15.330529389320642,-0.008298802814695066
18,10.774067759572223,-0.008298802814695066
19,5.1912027179123275,-0.008298802814695066
20,4.486831723118659,-0.008298802814695066
21,0.5420312563391045,-0.008298802814695066
22,0.13883044246983375,-0.008298802814695066
23,0.09123998509029951,-0.008298802814695066
24,0.06013369489234118,-0.008298802814695066
25,-0.001580284902106446,-0.008298802814695066
26,-0.001620728214046213,-0.008298802814695066
27,-0.0017892837868911519,-0.008298802814695066
28,-0.0018999861844060388,-0.008298802814695066
29,-0.002050310235401133,-0.008298802814695066
30,-0.0023628972793929685,-0.008298802814695066
31,-0.003154030758096656,-0.008298802814695066
32,-0.0032183364765948417,-0.008298802814695066
33,-0.0036270508257189756,-0.008298802814695066
34,-0.0038674449568713706,-0.008298802814695066
35,-0.004030858043985742,-0.008298802814695066
36,-0.004659317326326121,-0.008298802814695066
37,-0.0047515812333354486,-0.008298802814695066
38,-0.005477340357072737,-0.008298802814695066
39,-0.005546724398907437,-0.008298802814695066
40,-0.005554013254602472,-0.008298802814695066
41,-0.006094756960954956,-0.008298802814695066
42,-0.006307873039418859,-0.008298802814695066
43,-0.006603405716959324,-0.008298802814695066
44,-0.007213998528884201,-0.008298802814695066
45,-0.0073342470509765645,-0.008298802814695066
46,-0.008309771625870063,-0.008298802814695066
47,-0.008367533612378745,-0.008298802814695066
48,-0.009025717240523343,-0.008298802814695066
49,-0.00911624751536328,-0.008298802814695066
50,-0.009141941109593153,-0.008298802814695066
51,-0.009810608498933096,-0.008298802814695066
52,-0.009920632605455518,-0.008298802814695066
53,-0.010262361770642063,-0.008298802814695066
54,-0.010361055747921951,-0.008298802814695066
55,-0.010755872778655208,-0.008298802814695066
56,-0.011282580265307748,-0.008298802814695066
57,-0.011471366217054184,-0.008298802814695066
58,-0.011630421816744533,-0.008298802814695066
59,-0.012033911387600337,-0.008298802814695066
60,-0.012052623643786358,-0.008298802814695066
61,-0.012157147521826775,-0.008298802814695066
62,-0.012611273683591322,-0.008298802814695066
63,-0.01280551682085528,-0.008298802814695066
64,-0.013189976677599476,-0.008298802814695066
65,-0.01338711430335513,-0.008298802814695066
66,-0.013393509276055905,-0.008298802814695066
67,-0.013745585752024803,-0.008298802814695066
68,-0.014138189658060997,-0.008298802814695066
69,-0.014455139468271828,-0.008298802814695066
70,-0.014532118269689446,-0.008298802814695066
71,-0.014736878051778932,-0.008298802814695066
72,-0.015295197005880026,-0.008298802814695066
73,-0.015723476179503607,-0.008298802814695066
74,-0.016065456506124967,-0.008298802814695066
75,-0.016130224919567233,-0.008298802814695066
76,-0.016346292995360848,-0.008298802814695066
77,-0.01654242011538258,-0.008298802814695066
78,-0.018013647548462353,-0.008298802814695066
79,-0.018057824700105852,-0.008298802814695066
80,-0.018245627249590363,-0.008298802814695066
81,-0.018566668097064677,-0.008298802814695066
82,-0.018832727562486058,-0.008298802814695066
83,-0.019377127423462814,-0.008298802814695066
84,-0.019595931036050486,-0.008298802814695066
85,-0.019889019115715043,-0.008298802814695066
86,-0.020090320027993214,-0.008298802814695066
87,-0.02131285410967085,-0.008298802814695066
88,-0.021777830846278656,-0.008298802814695066
89,-0.02195781337601493,-0.008298802814695066
90,-0.022524728958392037,-0.008298802814695066
91,-0.02260463623054434,-0.008298802814695066
92,-0.022624743082178555,-0.008298802814695066
93,-0.02326866313719545,-0.008298802814695066
94,-0.0233033772413587,-0.008298802814695066
95,-0.023507736266306378,-0.008298802814695066
96,-0.02350813762381484,-0.008298802814695066
97,-0.02521560685299403,-0.008298802814695066
98,-0.02526064394558582,-0.008298802814695066
99,-0.025676347740452493,-0.008298802814695066
100,-0.02569412673619272,-0.008298802814695066
101,-0.025792335127473295,-0.008298802814695066
102,-0.026338802916719868,-0.008298802814695066
103,-0.029690834797362044,-0.008298802814695066
104,-0.030007913191014087,-0.008298802814695066
105,-0.030837035618933105,-0.008298802814695066
106,-0.0324398106019907,-0.008298802814695066
107,-0.03262128026965367,-0.008298802814695066
108,-0.033103546417655165,-0.008298802814695066
109,-0.03365147931064982,-0.008298802814695066
110,-0.03383540273361786,-0.008298802814695066
111,-0.03567248354412291,-0.008298802814695066
112,-0.0358907599656188,-0.008298802814695066
113,-0.03734888543579645,-0.008298802814695066
114,-0.037738987641104324,-0.008298802814695066
115,-0.03954104753881486,-0.008298802814695066
116,-0.039993520379824135,-0.008298802814695066
117,-0.04009122187742581,-0.008298802814695066
118,-0.040258085750009845,-0.008298802814695066
119,-0.040304716711241584,-0.008298802814695066
120,-0.04048866417598353,-0.008298802814695066
121,-0.041263551216192886,-0.008298802814695066
122,-0.041911002473490624,-0.008298802814695066
123,-0.042798763852360804,-0.008298802814695066
124,-0.043365707840204486,-0.008298802814695066
125,-0.04379864264791398,-0.008298802814695066
126,-0.04417042805884336,-0.008298802814695066
127,-0.044422033742133354,-0.008298802814695066
128,-0.044571554052563245,-0.008298802814695066
129,-0.04563132195077416,-0.008298802814695066
130,-0.04587352119541836,-0.008298802814695066
131,-0.04607354189363242,-0.008298802814695066
132,-0.04611483585871098,-0.008298802814695066
133,-0.04655123190643192,-0.008298802814695066
134,-0.04657813934500003,-0.008298802814695066
135,-0.04785630906132266,-0.008298802814695066
136,-0.048783794588651515,-0.008298802814695066
137,-0.04897283523556087,-0.008298802814695066
138,-0.049581928491599425,-0.008298802814695066
139,-0.05016135237700904,-0.008298802814695066
140,-0.05047492320245333,-0.008298802814695066
141,-0.05142106766874471,-0.008298802814695066
142,-0.05168030139092213,-0.008298802814695066
143,-0.052325274786903866,-0.008298802814695066
144,-0.05292901121641475,-0.008298802814695066
145,-0.053323810919580654,-0.008298802814695066
146,-0.053518401880525694,-0.008298802814695066
147,-0.05404020176404091,-0.008298802814695066
148,-0.05411841183236912,-0.008298802814695066
149,-0.054132192182318156,-0.008298802814695066
150,-0.05417269525670412,-0.008298802814695066
151,-0.054347957277603824,-0.008298802814695066
152,-0.0555776547955905,-0.008298802814695066
153,-0.05654640051988042,-0.008298802814695066
154,-0.05773141394431676,-0.008298802814695066
155,-0.058519766313011666,-0.008298802814695066
156,-0.05906348009346883,-0.008298802814695066
157,-0.060837533273359654,-0.008298802814695066
158,-0.061442854960300664,-0.008298802814695066
159,-0.062195309249194655,-0.008298802814695066
160,-0.06312978723075686,-0.008298802814695066
161,-0.06314683145800612,-0.008298802814695066
162,-0.06329394677769518,-0.008298802814695066
163,-0.06405084312266997,-0.008298802814695066
164,-0.06435909444407702,-0.008298802814695066
165,-0.06479829399584895,-0.008298802814695066
166,-0.06563745261782498,-0.008298802814695066
167,-0.06574205885987092,-0.008298802814695066
168,-0.06580140101331904,-0.008298802814695066
169,-0.07046571582191422,-0.008298802814695066
170,-0.07071792417686819,-0.008298802814695066
171,-0.07176360234532553,-0.008298802814695066
172,-0.0718063803046594,-0.008298802814695066
173,-0.0731176022689953,-0.008298802814695066
174,-0.07348831737202252,-0.008298802814695066
175,-0.07394566103838741,-0.008298802814695066
176,-0.07418579791713845,-0.008298802814695066
177,-0.07443419931567348,-0.008298802814695066
178,-0.07561020638242508,-0.008298802814695066
179,-0.07630911445884768,-0.008298802814695066
180,-0.07701136776002061,-0.008298802814695066
181,-0.07707631584978433,-0.008298802814695066
182,-0.07774646467504061,-0.008298802814695066
183,-0.07855468478654251,-0.008298802814695066
184,-0.079013207630801,-0.008298802814695066
185,-0.07974580611718335,-0.008298802814695066
186,-0.07977726683063203,-0.008298802814695066
187,-0.08093692993397086,-0.008298802814695066
188,-0.08171690437008282,-0.008298802814695066
189,-0.08288470198628395,-0.008298802814695066
190,-0.0840054814529484,-0.008298802814695066
191,-0.08437830382253546,-0.008298802814695066
192,-0.08458453762631912,-0.008298802814695066
193,-0.08467596859528917,-0.008298802814695066
194,-0.08479559209778009,-0.008298802814695066
195,-0.08572874520770368,-0.008298802814695066
196,-0.08595966855036484,-0.008298802814695066
197,-0.0859633179426773,-0.008298802814695066
198,-0.0863142838427474,-0.008298802814695066
199,-0.08638257230112921,-0.008298802814695066
200,-0.08678719813429897,-0.008298802814695066
201,-0.08694081923074955,-0.008298802814695066
202,-0.08708951804448153,-0.008298802814695066
203,-0.08715620335675894,-0.008298802814695066
204,-0.08798716368039802,-0.008298802814695066
205,-0.08833275129625606,-0.008298802814695066
206,-0.08864018645796545,-0.008298802814695066
207,-0.0888437879739306,-0.008298802814695066
208,-0.08950521536003217,-0.008298802814695066
209,-0.0895146638873135,-0.008298802814695066
210,-0.08997360380231817,-0.008298802814695066
211,-0.09251001042552748,-0.008298802814695066
212,-0.09303765315742168,-0.008298802814695066
213,-0.09305576292817758,-0.008298802814695066
214,-0.09358078369040328,-0.008298802814695066
215,-0.09377210555516957,-0.008298802814695066
216,-0.09380556627817774,-0.008298802814695066
217,-0.09381024923234324,-0.008298802814695066
218,-0.09407046595268231,-0.008298802814695066
219,-0.09407579109746492,-0.008298802814695066
220,-0.09416045952296488,-0.008298802814695066
221,-0.09436366698257007,-0.008298802814695066
222,-0.09483873819585462,-0.008298802814695066
223,-0.09503797582375673,-0.008298802814695066
224,-0.09549760102331044,-0.008298802814695066
225,-0.09585914610457377,-0.008298802814695066
226,-0.09619942960440711,-0.008298802814695066
227,-0.09649043447619002,-0.008298802814695066
228,-0.09658990326720777,-0.008298802814695066
229,-0.09712530804747214,-0.008298802814695066
230,-0.09729866527184712,-0.008298802814695066
231,-0.09732889388360358,-0.008298802814695066
232,-0.09793555160490074,-0.008298802814695066
233,-0.0981587895377447,-0.008298802814695066
234,-0.09826941368531374,-0.008298802814695066
235,-0.09831931840696197,-0.008298802814695066
236,-0.09846094697319656,-0.008298802814695066
237,-0.09857369047536729,-0.008298802814695066
238,-0.0989591893009212,-0.008298802814695066
239,-0.09935381120270473,-0.008298802814695066
240,-0.10050839894513887,-0.008298802814695066
241,-0.1007395469015953,-0.008298802814695066
242,-0.10111571582480378,-0.008298802814695066
243,-0.10114949991941684,-0.008298802814695066
244,-0.10137619540347895,-0.008298802814695066
245,-0.10150196800504019,-0.008298802814695066
246,-0.10169326387897451,-0.008298802814695066
247,-0.10177899116235922,-0.008298802814695066
248,-0.10269686862239012,-0.008298802814695066
249,-0.1027635005589224,-0.008298802814695066
250,-0.10279982341661979,-0.008298802814695066
251,-0.10282282501024473,-0.008298802814695066
252,-0.10304046899034865,-0.008298802814695066
253,-0.10326149600899558,-0.008298802814695066
254,-0.10343966268796573,-0.008298802814695066
255,-0.10356900867745172,-0.008298802814695066
256,-0.10370887700174165,-0.008298802814695066
257,-0.10378098060703228,-0.008298802814695066
258,-0.1039778655777347,-0.008298802814695066
259,-0.1039857239048,-0.008298802814695066
260,-0.1040148456178084,-0.008298802814695066
261,-0.10404280495280925,-0.008298802814695066
262,-0.10418522330072294,-0.008298802814695066
263,-0.10425890338810674,-0.008298802814695066
264,-0.10434016965466435,-0.008298802814695066
265,-0.1044718943478922,-0.008298802814695066
266,-0.10456617276045309,-0.008298802814695066
267,-0.10503690792739016,-0.008298802814695066
268,-0.10515278245903496,-0.008298802814695066
269,-0.1058337440702544,-0.008298802814695066
270,-0.10592601338774378,-0.008298802814695066
271,-0.10593993301297802,-0.008298802814695066
272,-0.10599558152315725,-0.008298802814695066
273,-0.10674688855242502,-0.008298802814695066
274,-0.10805790716337808,-0.008298802814695066
275,-0.1083960507764803,-0.008298802814695066
276,-0.10899057430716791,-0.008298802814695066
277,-0.10931782474943941,-0.008298802814695066
278,-0.11037458622253801,-0.008298802814695066
279,-0.11106415567807285,-0.008298802814695066
280,-0.11117750615150752,-0.008298802814695066
281,-0.11118877532857031,-0.008298802814695066
282,-0.11122472607519426,-0.008298802814695066
283,-0.11150174891523215,-0.008298802814695066
284,-0.11153494537388306,-0.008298802814695066
285,-0.1116824125434755,-0.008298802814695066
286,-0.11224044076255679,-0.008298802814695066
287,-0.11262610162278536,-0.008298802814695066
288,-0.1128547658299265,-0.008298802814695066
289,-0.11298067711413642,-0.008298802814695066
290,-0.1134270498900768,-0.008298802814695066
291,-0.11363090693460391,-0.008298802814695066
292,-0.11426734990895028,-0.008298802814695066
293,-0.11448970734583386,-0.008298802814695066
294,-0.1146185204110134,-0.008298802814695066
295,-0.11495973778916567,-0.008298802814695066
296,-0.11506808826515565,-0.008298802814695066
297,-0.11533359891595728,-0.008298802814695066
298,-0.11539511375657147,-0.008298802814695066
299,-0.11551453467325606,-0.008298802814695066
300,-0.11570794870188204,-0.008298802814695066
301,-0.1157335375870351,-0.008298802814695066
302,-0.11611863108937079,-0.008298802814695066
303,-0.1170265206542388,-0.008298802814695066
304,-0.11750798801914851,-0.008298802814695066
305,-0.11761739723444302,-0.008298802814695066
306,-0.11859174416100084,-0.008298802814695066
307,-0.11876298218334103,-0.008298802814695066
308,-0.11883695562874037,-0.008298802814695066
309,-0.11943739900215704,-0.008298802814695066
310,-0.11965812530999706,-0.008298802814695066
311,-0.11967721780860145,-0.008298802814695066
312,-0.11996672746715782,-0.008298802814695066
313,-0.12009024093542138,-0.008298802814695066
314,-0.12082096757495653,-0.008298802814695066
315,-0.12168949596864384,-0.008298802814695066
316,-0.1220909226219484,-0.008298802814695066
317,-0.12235652402724856,-0.008298802814695066
318,-0.12270244606002675,-0.008298802814695066
319,-0.12338704913512244,-0.008298802814695066
320,-0.12339299612510758,-0.008298802814695066
321,-0.12345690958650968,-0.008298802814695066
322,-0.12398528595622597,-0.008298802814695066
323,-0.12439481794128121,-0.008298802814695066
324,-0.12439830057068932,-0.008298802814695066
325,-0.12447357113904768,-0.008298802814695066
326,-0.12492237438925874,-0.008298802814695066
327,-0.12521081430045436,-0.008298802814695066
328,-0.1252331043103141,-0.008298802814695066
329,-0.1266396543567182,-0.008298802814695066
330,-0.1266985476999386,-0.008298802814695066
331,-0.1275911196672599,-0.008298802814695066
332,-0.12759646282451217,-0.008298802814695066
333,-0.12772334327589357,-0.008298802814695066
334,-0.12823824561777536,-0.008298802814695066
335,-0.12899037694952675,-0.008298802814695066
336,-0.12907664747974482,-0.008298802814695066
337,-0.12912293918258785,-0.008298802814695066
338,-0.12925136208955804,-0.008298802814695066
339,-0.13018232054867251,-0.008298802814695066
340,-0.1314945103628021,-0.008298802814695066
341,-0.1319781854911438,-0.008298802814695066
342,-0.1323866988100865,-0.008298802814695066
343,-0.13252945713595204,-0.008298802814695066
344,-0.1329083870300311,-0.008298802814695066
345,-0.13301434451132887,-0.008298802814695066
346,-0.1333737584995252,-0.008298802814695066
347,-0.13396090636612218,-0.008298802814695066
348,-0.13400427259733813,-0.008298802814695066
349,-0.13502990655583078,-0.008298802814695066
350,-0.13535793402520604,-0.008298802814695066
351,-0.13538566639287788,-0.008298802814695066
352,-0.13558891886273433,-0.008298802814695066
353,-0.13683536406278016,-0.008298802814695066
354,-0.13687524073114588,-0.008298802814695066
355,-0.13919250484984041,-0.008298802814695066
356,-0.13940023671075752,-0.008298802814695066
357,-0.1396337477999705,-0.008298802814695066
358,-0.14015643810165213,-0.008298802814695066
359,-0.14079655861378998,-0.008298802814695066
360,-0.14095225330204264,-0.008298802814695066
361,-0.1409834603593998,-0.008298802814695066
362,-0.14105346684356154,-0.008298802814695066
363,-0.1411564438674781,-0.008298802814695066
364,-0.14116965673046064,-0.008298802814695066
365,-0.14133690202860846,-0.008298802814695066
366,-0.1413681977527832,-0.008298802814695066
367,-0.1413843711510996,-0.008298802814695066
368,-0.14169764005118404,-0.008298802814695066
369,-0.14205866469297274,-0.008298802814695066
370,-0.14212438155317803,-0.008298802814695066
371,-0.14224850260695446,-0.008298802814695066
372,-0.14296928230148476,-0.008298802814695066
373,-0.14345721030642006,-0.008298802814695066
374,-0.14438096924858962,-0.008298802814695066
375,-0.14457671470345784,-0.008298802814695066
376,-0.14488468476975577,-0.008298802814695066
377,-0.145346001063668,-0.008298802814695066
378,-0.14659383924587674,-0.008298802814695066
379,-0.14702381563423875,-0.008298802814695066
380,-0.1471553636700484,-0.008298802814695066
381,-0.14772752813892648,-0.008298802814695066
382,-0.14797230595578087,-0.008298802814695066
383,-0.147991615664878,-0.008298802814695066
384,-0.14810703993181615,-0.008298802814695066
