iter,emax
1,113317.35583101083
2,58479.069509894085
3,8035.814975985992
4,3900.474336032843
5,1745.7038677969863
6,1433.084839571909
7,1068.6922304755296
8,497.83287620543604
9,463.0284106482082
10,236.7215316935763
11,163.8975351610944
12,150.57846267941528
13,72.86965451875597
14,46.500157873756216
15,33.76253897900586
16,6.913950489525356
17,6.137431947036807
18,5.134815468445474
19,5.06588174399108
20,4.755773177105441
21,4.485782280124723
22,2.088075685376952
23,1.6639684611708638
24,1.4989239717007683
25,1.2681276111687179
26,1.1673870612111565
27,0.78400283376891
28,0.4734625604506044
29,0.35320158109388655
30,0.2924335233194177
31,0.2924146125558641
32,0.27267620194654346
33,0.10948956953289243
34,0.0628076332561977
35,-0.0011432852650863983
36,-0.0014327390481721734
37,-0.0017173568299747371
38,-0.0026200758159752387
39,-0.0028952554556936614
40,-0.002903230399899922
41,-0.002923760816710184
42,-0.003005348555970352
43,-0.0030839220885007044
44,-0.0030907500394493194
45,-0.0031046187423753903
46,-0.0033745851056747015
47,-0.0034783281463105463
48,-0.003507025279949172
49,-0.0035762621207797753
50,-0.0036019682097854825
51,-0.00369235403181014
52,-0.003816026715969466
53,-0.004273977232022037
54,-0.004280690977005728
55,-0.00485024412582356
56,-0.004886773388886165
57,-0.00505784998777551
58,-0.005345421916336301
59,-0.005414807437618851
60,-0.005481253554094092
61,-0.0055657262846790685
62,-0.005750650748217189
63,-0.006066725632184453
64,-0.006409532043524743
65,-0.007040682034725848
66,-0.007041130834398107
67,-0.0071924163463517946
68,-0.007296445260879622
69,-0.00810893793693472
70,-0.008181278686474305
71,-0.008419256863959917
72,-0.008652212351030987
73,-0.009033388958277596
74,-0.009149986412808644
75,-0.009513797493451619
76,-0.010294977624756497
77,-0.010460680573674825
78,-0.010799495789383814
79,-0.011236724995102497
80,-0.011293679932076719
81,-0.01131684960007709
82,-0.011711476715021416
83,-0.01237454976790387
84,-0.013251298400067179
85,-0.013414579550344646
86,-0.013461431757596702
87,-0.014070909519502205
88,-0.014124278818503628
89,-0.01511326102087659
90,-0.01591901119443978
91,-0.016290260614059908
92,-0.01649632422004057
93,-0.016860515666213757
94,-0.017345881206156783
95,-0.017964558880971163
96,-0.018356240945489183
97,-0.018942480479264542
98,-0.0195304525935297
99,-0.019646341428337086
100,-0.02070389713543981
101,-0.021311268284428603
102,-0.02142192726034631
103,-0.022553441783883188
104,-0.022665570275884568
105,-0.025023334162751293
106,-0.025277386839521743
107,-0.025292724487283716
108,-0.02534087924198955
109,-0.026276456132013334
110,-0.026917634554100348
111,-0.02774385575269739
112,-0.028034135365095088
113,-0.028141731058056854
114,-0.028409458243988647
115,-0.02903468175295265
116,-0.031348086705084384
117,-0.03143291864606361
118,-0.031770198789472105
119,-0.03202987344695336
120,-0.032330537706054624
