iter,emax
1,6.21246212525261e6
2,3195.234790432423
3,261.65435278391186
4,41.74854979865337
5,37.031568868628035
6,33.20328682088162
7,26.63956385036963
8,26.116783764073915
9,13.738621019508567
10,10.12426108839705
11,6.2020511288301226
12,4.528535265074781
13,3.1378459559382526
14,1.8408799489704024
15,1.6398261096583098
16,1.466001584913711
17,0.8576101520639549
18,0.7375403723189432
19,0.6953743534391866
20,0.6903462106967811
21,0.472283949220831
22,0.3432225107151081
23,0.16167812295000858
24,0.09909038926382832
25,-0.0007353864199565021
26,-0.0008026510467143771
27,-0.0008348181527391483
28,-0.0010732994120270882
29,-0.0013719024264932584
30,-0.001399839016156739
31,-0.0015992405132962816
32,-0.0016447126593456792
33,-0.0017494945514743084
34,-0.0017765863655876482
35,-0.0019345717536558178
36,-0.0026911578864864676
37,-0.003144504255838156
38,-0.0031693214979462356
39,-0.003230203531791279
40,-0.003329159545102457
41,-0.0033566803234454648
42,-0.00340256477465732
43,-0.0038847494033056747
44,-0.005284631352349867
45,-0.0053981508186796996
46,-0.006273979219264915
47,-0.00657986424612158
48,-0.008146204955115277
49,-0.00851674837177688
50,-0.008705260521138002
51,-0.008913871871551713
52,-0.009205109867267912
53,-0.010041496551516102
54,-0.010089447746522245
55,-0.010858261534786048
56,-0.011299477727024216
57,-0.011554902109660129
58,-0.011726258655458321
59,-0.01182756087027037
60,-0.011864819477216635
61,-0.012221736933775497
62,-0.012291921025215967
63,-0.012565570232553834
64,-0.012646880164479452
65,-0.012691671313596041
66,-0.012765716365670343
67,-0.012982929713745381
68,-0.01300857509395098
69,-0.013468447643068239
70,-0.013474150299319643
71,-0.013529925379421015
72,-0.014103773704610368
73,-0.014202111907049838
74,-0.014687053874340111
75,-0.01544034692643345
76,-0.015689876195855514
77,-0.016042076732292552
78,-0.016057366356770606
79,-0.016188925187388174
80,-0.016289760317232446
81,-0.01649871077942586
82,-0.017060017920412836
83,-0.017321349945176992
84,-0.01785676810273852
85,-0.01816333769235355
86,-0.018182277308589425
87,-0.018422552460259256
88,-0.01858254546495918
89,-0.02194497636964071
90,-0.021946323823413202
91,-0.022179869499159337
92,-0.02291969763029787
93,-0.023525402621201334
94,-0.023580825109132418
95,-0.024864056054703793
96,-0.02498248993607074
97,-0.025204174222578014
98,-0.026222006954802143
99,-0.026338874904256418
100,-0.02665245957719938
101,-0.027983461843959015
102,-0.028790978530889223
103,-0.029477421117461135
104,-0.029526289326115614
105,-0.029893121063615018
106,-0.03042934233081762
107,-0.03092551278186383
108,-0.03164448043514912
109,-0.0320002710836855
110,-0.032567045969286224
111,-0.03271332988945992
112,-0.03311767728703676
113,-0.03343372441473472
114,-0.03378284766854656
115,-0.03382515550139325
116,-0.03500002250663266
117,-0.03522242739390454
118,-0.03537839454342938
119,-0.035590362498512974
120,-0.03560307807066189
121,-0.03593295512205094
122,-0.03646476234687005
123,-0.03812731936967598
124,-0.038217530644155034
125,-0.038657634470257565
126,-0.039159082700913186
127,-0.03943823714649542
128,-0.04015268523139718
129,-0.04048028913105059
130,-0.04126550655743509
131,-0.04174603018155149
132,-0.0426196483615777
133,-0.042650689233883265
134,-0.043387576036727285
135,-0.044540996952593774
136,-0.04488647332230986
137,-0.0450784927161285
138,-0.045719576113204013
139,-0.0461290579053928
140,-0.046190324928703334
141,-0.046627203235746005
142,-0.04685575540690122
143,-0.04871473828530194
144,-0.04876085458858772
145,-0.04910159517888505
146,-0.04917383863648754
147,-0.04943579474490291
148,-0.05021166590282955
149,-0.050226793255806555
150,-0.05114940288834522
151,-0.051850191822926495
152,-0.05203883211943275
153,-0.052331331494683504
154,-0.05254629326839784
155,-0.05361594768964405
156,-0.05388707962673557
157,-0.055649657491037056
158,-0.0556708685746895
159,-0.05580615849668904
160,-0.05627523030657811
161,-0.056350834185413236
162,-0.056463734821515364
163,-0.05767662941572794
164,-0.05888554424307761
165,-0.0592088005977357
166,-0.05934003212623852
167,-0.05994425652423012
168,-0.060234472427127046
169,-0.060245026902245515
170,-0.06106273364963448
171,-0.06113953403327307
172,-0.06246402804402263
173,-0.06343699826611437
174,-0.06354151807994414
175,-0.06487784492618838
176,-0.06521788060530118
177,-0.06614660400817783
178,-0.06684962184847196
179,-0.06829353287844753
180,-0.06864191078154756
181,-0.06891957115152733
182,-0.06949851597026988
183,-0.06987252771932564
184,-0.07038369289558413
185,-0.07067630291382004
186,-0.07164025097792359
187,-0.07393621740546664
188,-0.07467524949455699
189,-0.07493521977305796
190,-0.07521574126923936
191,-0.07565697817829943
192,-0.07632097217821474
193,-0.07946415466874253
194,-0.07957459124556895
195,-0.08032237141270868
196,-0.08041011544075113
197,-0.08064872130763776
198,-0.0814505731144035
199,-0.08325152690976811
200,-0.08383512789606874
201,-0.08394252711093848
202,-0.08399717614142847
203,-0.08441270862700492
204,-0.08496140762047338
205,-0.08540995566470562
206,-0.08570192591918409
207,-0.08669650286356911
208,-0.08716215354605361
209,-0.08759988677390908
210,-0.08764698655714347
211,-0.08775219188333179
212,-0.0879742891838011
213,-0.0886241975002389
214,-0.08939769107959748
215,-0.09001416094433147
216,-0.09081158958918056
217,-0.09143130827632642
218,-0.09163641700154448
219,-0.09222785455425914
220,-0.09285724012671101
221,-0.09558837253413971
222,-0.0962971509597163
223,-0.09676689945332925
224,-0.0970035128510537
225,-0.0972352391524432
226,-0.0978138452128961
227,-0.09781885885752578
228,-0.09835601479255943
229,-0.09844468500719375
230,-0.09855421766681711
231,-0.0987661086820909
232,-0.09913755108033953
233,-0.09951697426717333
234,-0.09958468005287031
235,-0.10020263812981348
236,-0.10041961989476167
237,-0.10044931460510709
238,-0.10057537166772804
239,-0.10064640794778494
240,-0.10094202594435538
241,-0.10100093690407684
242,-0.10101033951308623
243,-0.10187293515017792
244,-0.1021061645408192
245,-0.10214154648979731
246,-0.10233885272179237
247,-0.10239470105333323
248,-0.10250240757404741
249,-0.10292398930299844
250,-0.10297355339637174
251,-0.10328105277437333
252,-0.10340173306328249
253,-0.10374804106551008
254,-0.10379974010217247
255,-0.1039599592754379
256,-0.10426123118631543
257,-0.10462433292117518
258,-0.10521970942298921
259,-0.10559126389044202
260,-0.10562947795605958
261,-0.10623170556307011
262,-0.10633266327607595
263,-0.10663176083994631
264,-0.10681424452240881
265,-0.10718059192446702
266,-0.10719214498418349
267,-0.10728235336256071
268,-0.10807649093354503
269,-0.10814063707286412
270,-0.10815235092793082
271,-0.10835515181805629
272,-0.10879082117906674
273,-0.10883369670290187
274,-0.10886294936157823
275,-0.10951708258993477
276,-0.10979058494387735
277,-0.11015916620246567
278,-0.11033971652846962
279,-0.11136981987460232
280,-0.11154469936259719
281,-0.1115499279570744
282,-0.1121345482644953
283,-0.11223165097053886
284,-0.11232176582143866
285,-0.11267538982561742
286,-0.11273690799295841
287,-0.11313568148200193
288,-0.11329785934257795
289,-0.11332726825483827
290,-0.11350459674084921
291,-0.11390433647820021
292,-0.11408006447938339
293,-0.114298189848093
294,-0.11441198505094731
295,-0.11475292680959537
296,-0.11499336674028322
297,-0.11573198341386022
298,-0.11637225071720318
299,-0.11653055088353408
300,-0.11671973334640691
301,-0.1167521124217223
302,-0.11820220444686656
303,-0.11860090299462611
304,-0.11867914249928559
305,-0.11875472522471063
306,-0.12020201564674385
307,-0.12042199175588485
308,-0.12044966335010597
309,-0.12112818035834243
310,-0.12129804931041371
311,-0.12139280356649576
312,-0.12174408009480547
313,-0.12188449661842715
314,-0.12191025947817064
315,-0.12204224925065509
316,-0.12204645268461178
317,-0.1237703077096135
