iter,emax
1,1.0305380142467816e11
2,99208.07533147735
3,59967.85868508481
4,23378.153666213817
5,16979.959927962886
6,990.6995857667491
7,642.0397626864647
8,565.8169491947441
9,182.53537426976965
10,168.84589119738362
11,27.093207927828576
12,10.707281628590344
13,9.599868691581335
14,9.508157074500538
15,6.856862381864783
16,3.3371843365666605
17,3.1031914147772626
18,2.5022801070253298
19,2.060184388703052
20,1.7302930698241392
21,1.6277996145764895
22,0.7801653096726842
23,0.6712771232537912
24,0.1500357673943983
25,0.08312826235480082
26,0.07567575343106418
27,-0.0005500511609921137
28,-0.0010035075161155293
29,-0.0013442131720912726
30,-0.001446805378335718
31,-0.0015459312824675421
32,-0.0018056040935237687
33,-0.0019343987229254996
34,-0.0019355126915038524
35,-0.002026872397182981
36,-0.002269120318870922
37,-0.0029425537700115086
38,-0.0029911755700133135
39,-0.003129918361955065
40,-0.0040942217122971435
41,-0.004202087578987998
42,-0.0043958361951759815
43,-0.004670181874891788
44,-0.004751536226430143
45,-0.004817314406208147
46,-0.0050598310920627835
47,-0.005601515665315354
48,-0.005625813480980083
49,-0.00562586437673419
50,-0.00567353111707054
51,-0.005707914665428518
52,-0.006486227671336329
53,-0.007094497368447657
54,-0.0074677823837360985
55,-0.007908787410874403
56,-0.008176651494350732
57,-0.008366165514249879
58,-0.008895631005980722
59,-0.009011157891036764
60,-0.010140449923370761
61,-0.010940454165217777
62,-0.010987322185535523
63,-0.01113878577340545
64,-0.011357602799231425
65,-0.011987545506656401
66,-0.012271704799467459
67,-0.012590768662907915
68,-0.012688769836111329
69,-0.012864983546822693
70,-0.013038047305335986
71,-0.013159474965165813
72,-0.01323657406919488
73,-0.013547515571753417
74,-0.013556861066457399
75,-0.013558486737164265
76,-0.013602107137489472
77,-0.013804726026494043
78,-0.014267369661671015
79,-0.014530752688472148
80,-0.0145509089354278
81,-0.014856040164404503
82,-0.015272424790935237
83,-0.015556272150910681
84,-0.016275421826718484
85,-0.01692052253786694
86,-0.01766303227516811
87,-0.01806869832901383
88,-0.01869190717253162
89,-0.018772921762797067
90,-0.019334177328400495
91,-0.019818429821575848
92,-0.01994215143024193
93,-0.020631225136962368
94,-0.020756736793729778
95,-0.020781821033096518
96,-0.021219096955244075
97,-0.021422467508107227
98,-0.02149187829229174
99,-0.02167236249313525
100,-0.021789497776243533
101,-0.022429758515455485
102,-0.022665021539481477
103,-0.022945179499783915
104,-0.02346963701798361
105,-0.023530420343591676
106,-0.024038046017965005
107,-0.0242143274396657
108,-0.025276020934070755
109,-0.02580034005251457
110,-0.026328013718810137
111,-0.026687298717028584
112,-0.026782312490004137
113,-0.02678802922016924
114,-0.026834380077410284
115,-0.027191299512165756
116,-0.0274393445953056
117,-0.02759980309235619
118,-0.027608714286877778
119,-0.0277254155317175
120,-0.027865769306817327
121,-0.02853440084862651
122,-0.028637931389044365
123,-0.028730829111053888
124,-0.02921081987256154
125,-0.029244857992138763
126,-0.029403476574314847
127,-0.029577288860322955
128,-0.03032290126226567
129,-0.030398244342744796
130,-0.030675878546900057
131,-0.03070481703898764
132,-0.030998357423385227
133,-0.03168680834274161
134,-0.03286435188530644
135,-0.03299698565670349
136,-0.03324465145797084
137,-0.03348242765161201
138,-0.03393029122901734
139,-0.033985452125143534
140,-0.03425282158329007
141,-0.03518271978876436
142,-0.03552986188520454
143,-0.03725199929352962
144,-0.037489854164236155
145,-0.03780802181710837
146,-0.03805648308839986
147,-0.0389261850727747
148,-0.03900078382171693
149,-0.039013898657156744
150,-0.04153791262011067
151,-0.042714047167604276
152,-0.04323866533494304
153,-0.04466679287960766
154,-0.04565562197229889
155,-0.04569693124326923
156,-0.04592470395173984
157,-0.04593604095411122
158,-0.046048695477846735
159,-0.04611092458167787
160,-0.0478180166218522
161,-0.048503971300570575
162,-0.04927265719484172
163,-0.04986679682597338
164,-0.05011782389133358
165,-0.050391262916065396
166,-0.0517931003237664
167,-0.05226110502820836
168,-0.05232274645400922
169,-0.05233109708573183
170,-0.05241479840500758
171,-0.052560532590478985
172,-0.052951920537241584
173,-0.05332717630947571
174,-0.05348297620886531
175,-0.053603293118521744
176,-0.05527629177736814
177,-0.0560597490309042
178,-0.05756210634627647
179,-0.057702752147416325
180,-0.05828897439471166
181,-0.05945347276938427
182,-0.059513450636804036
183,-0.06158339334479832
184,-0.06227411604897402
185,-0.06259701677485024
186,-0.06289007955994673
187,-0.06373314064230048
188,-0.0639202956469416
189,-0.06397866635240661
190,-0.06413195023019265
191,-0.0642845777560108
192,-0.06433935940688565
193,-0.06453356804519746
194,-0.06453516463113247
195,-0.06458279794306954
196,-0.06529382303967093
197,-0.06544795805923495
198,-0.06614237661838719
199,-0.06669499077305091
200,-0.06679160019247916
201,-0.06770258552159095
202,-0.07044482329229464
203,-0.07094702428059795
204,-0.07095294783370092
205,-0.07215369613915597
206,-0.07248100117455054
207,-0.07261809400957794
208,-0.07365009253475902
209,-0.07403519014451046
