iter,emax,log_compression
1,1.645840521699133e6,-0.008298802814695066
2,4704.913469466832,-0.008298802814695066
3,3849.8861146516197,-0.008298802814695066
4,2057.692258640155,-0.008298802814695066
5,1151.3961150908501,-0.008298802814695066
6,307.24093754385007,-0.008298802814695066
7,47.47069388807841,-0.008298802814695066
8,30.578429141814034,-0.008298802814695066
9,28.221191092431752,-0.008298802814695066
10,28.034749448095347,-0.008298802814695066
11,19.23891595203775,-0.008298802814695066
12,14.536594614544757,-0.008298802814695066
13,13.257088815177239,-0.008298802814695066
14,5.887366279907595,-0.008298802814695066
15,4.0645715741438595,-0.008298802814695066
16,2.855226045084632,-0.008298802814695066
17,2.02537621663419,-0.008298802814695066
18,1.2339705353501307,-0.008298802814695066
19,0.934801831934791,-0.008298802814695066
20,0.8424690890772815,-0.008298802814695066
21,0.8121940064242067,-0.008298802814695066
22,0.27188811077787023,-0.008298802814695066
23,0.17838810863083637,-0.008298802814695066
24,0.008231558851654892,-0.008298802814695066
25,-0.000634726843596458,-0.008298802814695066
26,-0.0013985790331270613,-0.008298802814695066
27,-0.0025423829782015065,-0.008298802814695066
28,-0.0025860257104264248,-0.008298802814695066
29,-0.0033709442735858947,-0.008298802814695066
30,-0.0035281644009731777,-0.008298802814695066
31,-0.003581873013554728,-0.008298802814695066
32,-0.00424623575493208,-0.008298802814695066
33,-0.0047325572113743435,-0.008298802814695066
34,-0.005059166982642974,-0.008298802814695066
35,-0.005482837137439384,-0.008298802814695066
36,-0.005499994950246297,-0.008298802814695066
37,-0.006168248941842978,-0.008298802814695066
38,-0.006303413724047091,-0.008298802814695066
39,-0.00636265504427447,-0.008298802814695066
40,-0.006564202778596299,-0.008298802814695066
41,-0.0069563316961932554,-0.008298802814695066
42,-0.007083974648209952,-0.008298802814695066
43,-0.007213917032268974,-0.008298802814695066
44,-0.00829649051501714,-0.008298802814695066
45,-0.008506559144130479,-0.008298802814695066
46,-0.00854834600700021,-0.008298802814695066
47,-0.009299611128037974,-0.008298802814695066
48,-0.010058586346947658,-0.008298802814695066
49,-0.010218463054543476,-0.008298802814695066
50,-0.010590287618544594,-0.008298802814695066
51,-0.01154057508927035,-0.008298802814695066
52,-0.011775992612739858,-0.008298802814695066
53,-0.011955564935369995,-0.008298802814695066
54,-0.012082970243242586,-0.008298802814695066
55,-0.013427335869371972,-0.008298802814695066
56,-0.013459063095555533,-0.008298802814695066
57,-0.013797317663918706,-0.008298802814695066
58,-0.013888286722864296,-0.008298802814695066
59,-0.01407788195583566,-0.008298802814695066
60,-0.014164349750897276,-0.008298802814695066
61,-0.014366422449034463,-0.008298802814695066
62,-0.014410230988748442,-0.008298802814695066
63,-0.014609703504399045,-0.008298802814695066
64,-0.014850418789596621,-0.008298802814695066
65,-0.015471382420105059,-0.008298802814695066
66,-0.015603452667891114,-0.008298802814695066
67,-0.015807044106097838,-0.008298802814695066
68,-0.0158812480453551,-0.008298802814695066
69,-0.01628290354629786,-0.008298802814695066
70,-0.01660919438375311,-0.008298802814695066
71,-0.017174487692533522,-0.008298802814695066
72,-0.017612814197972646,-0.008298802814695066
73,-0.01762425257023713,-0.008298802814695066
74,-0.017941693405309985,-0.008298802814695066
75,-0.018768895517513158,-0.008298802814695066
76,-0.019248567329093722,-0.008298802814695066
77,-0.020133458550606956,-0.008298802814695066
78,-0.020697159594998574,-0.008298802814695066
79,-0.021061732819885805,-0.008298802814695066
80,-0.02115044728001937,-0.008298802814695066
81,-0.021537111835659938,-0.008298802814695066
82,-0.02169282250534628,-0.008298802814695066
83,-0.021775373482713453,-0.008298802814695066
84,-0.022503482263940444,-0.008298802814695066
85,-0.022879326498692475,-0.008298802814695066
86,-0.0232914240016697,-0.008298802814695066
87,-0.023397203665686643,-0.008298802814695066
88,-0.02375340991364185,-0.008298802814695066
89,-0.0238279933274299,-0.008298802814695066
90,-0.024291886211603494,-0.008298802814695066
91,-0.024493099090194547,-0.008298802814695066
92,-0.02457425681462372,-0.008298802814695066
93,-0.024873893272101343,-0.008298802814695066
94,-0.025189675853645593,-0.008298802814695066
95,-0.025312750289704162,-0.008298802814695066
96,-0.025544466502318206,-0.008298802814695066
97,-0.02597922939306443,-0.008298802814695066
98,-0.027206638081579436,-0.008298802814695066
99,-0.027231813281053577,-0.008298802814695066
100,-0.027767967202802325,-0.008298802814695066
101,-0.027784064306058193,-0.008298802814695066
102,-0.02807936102097788,-0.008298802814695066
103,-0.028781745310367948,-0.008298802814695066
104,-0.028855249629643975,-0.008298802814695066
105,-0.029008634537479032,-0.008298802814695066
106,-0.02924192536038482,-0.008298802814695066
107,-0.029527999282574477,-0.008298802814695066
108,-0.029880784039381665,-0.008298802814695066
109,-0.030748459093017724,-0.008298802814695066
