iter,emax
1,6.42948645493429e7
2,302423.7214799265
3,18802.522125079795
4,1089.6529675407799
5,527.1557390852046
6,254.29992188431515
7,113.9759640855867
8,35.5632341867957
9,28.320867086451283
10,25.75421298982271
11,22.366025155704886
12,9.960731917548385
13,4.527365894826763
14,2.46208819135773
15,2.4576455345015873
16,2.073730654916667
17,1.3608997119375268
18,0.9871218363550239
19,0.5690585561770579
20,0.49062237315954477
21,0.18849762209604579
22,0.07070261061679965
23,0.05883587915203608
24,0.04145351201246139
25,0.03949731288960894
26,0.02307322727237292
27,0.022005923977996163
28,-0.001337631693606531
29,-0.0015102484752449788
30,-0.001702848096603907
31,-0.0017206672124414166
32,-0.0018048656945494892
33,-0.0018338613866677336
34,-0.003485097551232739
35,-0.0035052262470496066
36,-0.0037050588486240315
37,-0.0038827574181050334
38,-0.003942891401719529
39,-0.004044389061319395
40,-0.0041851473218506435
41,-0.0051838309543315916
42,-0.005229801671733411
43,-0.005319165482414057
44,-0.005550036727236415
45,-0.005615837630435671
46,-0.005809841918316182
47,-0.005994552283990737
48,-0.006069070814786594
49,-0.006605351515245977
50,-0.006653614774556735
51,-0.006754258269599658
52,-0.006764158170011005
53,-0.006772820719533189
54,-0.0069018367826054385
55,-0.007228738592447649
56,-0.007374027587814027
57,-0.007522756844061508
58,-0.007731708681440953
59,-0.008181871387480428
60,-0.008603744039170951
61,-0.008810357103164128
62,-0.009207522611898653
63,-0.009361987145229437
64,-0.009611428124102267
65,-0.00981682495064003
66,-0.009906541521892338
67,-0.0099598421708318
68,-0.010446996742168204
69,-0.010775150750877687
70,-0.011089889315528336
71,-0.011233200513704088
72,-0.011461422558892164
73,-0.011512697177714139
74,-0.011576739445212371
75,-0.011638611891105252
76,-0.012140255042807226
77,-0.012893176910513903
78,-0.013487002142293916
79,-0.013640392737915293
80,-0.013700754377581307
81,-0.013716932583684296
82,-0.014640835006324616
83,-0.014642151108317085
84,-0.015183739980809217
85,-0.015377097620995364
86,-0.015460109915661652
87,-0.015900933038264155
88,-0.016336874701177544
89,-0.01669030701017228
90,-0.016811408588027318
91,-0.017505517256579544
92,-0.01753521558580119
93,-0.017740410983398153
94,-0.017912224356694696
95,-0.018132927824649862
96,-0.01892427460414912
97,-0.019492172674660992
98,-0.019716814513199416
99,-0.020681181103177293
100,-0.020739215778406928
101,-0.022040983797800093
102,-0.022382743848329226
103,-0.022540055533944454
104,-0.023097625106289373
105,-0.02452030258487767
106,-0.02578603465983938
107,-0.02626994641255129
108,-0.02657547417143594
109,-0.02913037866097662
110,-0.02919475201788281
111,-0.02933634819895923
112,-0.03054876226716034
113,-0.03080264459887244
114,-0.03143660058003894
115,-0.03228520949334165
116,-0.032748159862393544
117,-0.03320267783070401
118,-0.03333571655174053
119,-0.033427880005557346
120,-0.03352466344999615
121,-0.033832893696592016
122,-0.03409560143557516
123,-0.03460943605368309
124,-0.035901162484069674
125,-0.036124188054878714
126,-0.03718137077944497
127,-0.03746566522991784
128,-0.03872772698653405
129,-0.039454260295869396
130,-0.041835374813973966
131,-0.04206525797661336
132,-0.0424053341912114
133,-0.042726904861664625
134,-0.043898085515802404
135,-0.04598353405556177
136,-0.04712058448283748
137,-0.04732879567597007
138,-0.04779715098774321
139,-0.04792426786320772
140,-0.04797800287861973
141,-0.04828561158277032
142,-0.04834705814335607
143,-0.04865148714928351
144,-0.05070844574863809
145,-0.051409446725660515
146,-0.0515152722457378
147,-0.051722596812218476
148,-0.05309339656660965
149,-0.05327898603259305
150,-0.053655644882972225
151,-0.05437929615313451
152,-0.05457872655902844
153,-0.05496691020953785
154,-0.0549986619633655
155,-0.056166372370347245
156,-0.056171809235628124
157,-0.056311416549340694
158,-0.05746585324132478
159,-0.05748111928814954
160,-0.05758767111940066
161,-0.058510133961014836
162,-0.05851630237350924
163,-0.05889180404899921
164,-0.0589243244988756
165,-0.05977400027867355
166,-0.05977555703298132
167,-0.060058445948190445
168,-0.06085650855988544
169,-0.061019043368125754
170,-0.061300914492055075
171,-0.061588688754880425
172,-0.06235981903916127
173,-0.06363397671369006
174,-0.06380506178914587
175,-0.06406150781962719
176,-0.06537995834959047
177,-0.06576650196348668
178,-0.0657826694884285
179,-0.06596699940007036
180,-0.06693872920851937
181,-0.06735596735201352
182,-0.06741558794569473
183,-0.06783477953291019
184,-0.06844985433422253
185,-0.06871417016729059
186,-0.06954152242297133
187,-0.0697001380625221
188,-0.07057463346690748
189,-0.07067552106042757
190,-0.0713145635894599
191,-0.07260434310597955
192,-0.07264816677607971
193,-0.0728220504397534
194,-0.07385633664436696
195,-0.07529318517747148
196,-0.07573282441531365
197,-0.07574844739374383
198,-0.07633009404112039
199,-0.07646026824738107
200,-0.07739336456687738
201,-0.07783283396046094
202,-0.07901346458629932
203,-0.07902405507202431
204,-0.07917314044024897
205,-0.08029083035718027
206,-0.08038237753390967
207,-0.08070655650316232
208,-0.08186096886357333
209,-0.08211618248982301
210,-0.08326528155602207
211,-0.08419996449892125
212,-0.08420885574840407
213,-0.08468860335266898
214,-0.08507849667002888
215,-0.08625357962280725
216,-0.086706730985244
217,-0.08770622999165227
218,-0.08853937836178499
219,-0.08905437591605533
220,-0.08937639683852441
221,-0.08963950341519412
222,-0.09031191860420158
223,-0.0909823595608767
224,-0.09098788649351938
225,-0.09108733235066137
226,-0.09113276534448492
227,-0.09133467882425182
228,-0.09136763757552027
229,-0.09208777696215655
230,-0.09319297653494717
231,-0.09324708039329002
232,-0.09330061051411805
233,-0.09334865726893701
234,-0.09442123385164587
235,-0.09449856638073097
236,-0.09518348125139252
237,-0.0952825796686753
238,-0.09558296081453428
239,-0.0959036890600193
240,-0.09718615054996366
241,-0.09754843657467221
242,-0.09814710211469882
243,-0.09870437416552025
244,-0.09911140051556855
245,-0.09919981981469678
246,-0.09923269398991243
247,-0.09928626167123977
248,-0.09958314965737396
249,-0.10027867282855714
250,-0.10070561854470314
251,-0.10084151932032272
252,-0.10107130526930008
253,-0.10139029062537648
254,-0.1020695760624544
255,-0.10237792200141355
256,-0.10308878322171014
257,-0.10319107305426109
258,-0.10321875445312724
259,-0.10335949953011155
260,-0.10349022276068781
261,-0.10398233122934376
262,-0.10447835491671002
263,-0.10451585908692008
264,-0.10454303998422398
265,-0.10517175404434967
266,-0.105233480899533
267,-0.10567499648164402
268,-0.10580573633414583
269,-0.10701075849973028
270,-0.10748324939633698
271,-0.10779742110361973
