iter,emax,log_compression
1,3.834680486873664e8,-0.008298802814695066
2,3.4760794598529143e6,-0.008298802814695066
3,24147.007576592398,-0.008298802814695066
4,12155.53795239131,-0.008298802814695066
5,9012.81836329887,-0.008298802814695066
6,1016.391965101637,-0.008298802814695066
7,385.8597079273325,-0.008298802814695066
8,252.0288560434761,-0.008298802814695066
9,74.70543665431386,-0.008298802814695066
10,66.96004212734316,-0.008298802814695066
11,23.932035111831507,-0.008298802814695066
12,12.180953525097733,-0.008298802814695066
13,10.887094929086636,-0.008298802814695066
14,5.833035594500341,-0.008298802814695066
15,4.368847748097913,-0.008298802814695066
16,3.8335431573734695,-0.008298802814695066
17,2.4496864831173806,-0.008298802814695066
18,1.8615471616927193,-0.008298802814695066
19,1.4879211229536877,-0.008298802814695066
20,0.9341810020630049,-0.008298802814695066
21,0.735501572038566,-0.008298802814695066
22,0.2813141990351166,-0.008298802814695066
23,0.1915718410141951,-0.008298802814695066
24,0.07236768437333384,-0.008298802814695066
25,0.04026165718971106,-0.008298802814695066
26,0.027724774959098076,-0.008298802814695066
27,0.0,-0.008298802814695066
28,-0.0010531091951322727,-0.008298802814695066
29,-0.001099202071642341,-0.008298802814695066
30,-0.002699434046492403,-0.008298802814695066
31,-0.002703398926128549,-0.008298802814695066
32,-0.002714623392541919,-0.008298802814695066
33,-0.0027991470004347318,-0.008298802814695066
34,-0.0029185675771698696,-0.008298802814695066
35,-0.003194973036742492,-0.008298802814695066
36,-0.003401053769454245,-0.008298802814695066
37,-0.003596480545876099,-0.008298802814695066
38,-0.0038228877798057647,-0.008298802814695066
39,-0.004088897875770709,-0.008298802814695066
40,-0.004232794190072576,-0.008298802814695066
41,-0.004729368739449973,-0.008298802814695066
42,-0.005140354204901356,-0.008298802814695066
43,-0.005213017169015648,-0.008298802814695066
44,-0.005336227392889079,-0.008298802814695066
45,-0.0059228686578928725,-0.008298802814695066
46,-0.006072097110391125,-0.008298802814695066
47,-0.006180688741229904,-0.008298802814695066
48,-0.006828668633832644,-0.008298802814695066
49,-0.006957757204144123,-0.008298802814695066
50,-0.007226562628430182,-0.008298802814695066
51,-0.007835586149009456,-0.008298802814695066
52,-0.00796228380627863,-0.008298802814695066
53,-0.00820755237737707,-0.008298802814695066
54,-0.008209558232122877,-0.008298802814695066
55,-0.008259331444350907,-0.008298802814695066
56,-0.008931659813418147,-0.008298802814695066
57,-0.008936707765985681,-0.008298802814695066
58,-0.009466116579423102,-0.008298802814695066
59,-0.009764473908884954,-0.008298802814695066
60,-0.009802244478998788,-0.008298802814695066
61,-0.010009970545526284,-0.008298802814695066
62,-0.010099614002415129,-0.008298802814695066
63,-0.01076355582348732,-0.008298802814695066
64,-0.010871193738963107,-0.008298802814695066
65,-0.01093433862296012,-0.008298802814695066
66,-0.011105494504389326,-0.008298802814695066
67,-0.012029442451087337,-0.008298802814695066
68,-0.012450684637044025,-0.008298802814695066
69,-0.012505949860700433,-0.008298802814695066
70,-0.013307699938392838,-0.008298802814695066
71,-0.013836150204430098,-0.008298802814695066
72,-0.014214418878392938,-0.008298802814695066
73,-0.014300773650576805,-0.008298802814695066
74,-0.014902590859105794,-0.008298802814695066
75,-0.015225271125546535,-0.008298802814695066
76,-0.015817409247559044,-0.008298802814695066
77,-0.016087386276301314,-0.008298802814695066
78,-0.016537483305226506,-0.008298802814695066
79,-0.01658465855837376,-0.008298802814695066
80,-0.017452221175960528,-0.008298802814695066
81,-0.017477886252013873,-0.008298802814695066
82,-0.01767757934230299,-0.008298802814695066
83,-0.017940085978188792,-0.008298802814695066
84,-0.018261995558510925,-0.008298802814695066
85,-0.018456634597661486,-0.008298802814695066
86,-0.01871741618537553,-0.008298802814695066
87,-0.019727871291669988,-0.008298802814695066
88,-0.01978886179600286,-0.008298802814695066
89,-0.019941448523963314,-0.008298802814695066
90,-0.020035896025751773,-0.008298802814695066
91,-0.0201456396843187,-0.008298802814695066
92,-0.0203967140184619,-0.008298802814695066
93,-0.020514537469806565,-0.008298802814695066
94,-0.021109931949714535,-0.008298802814695066
95,-0.02140583240051869,-0.008298802814695066
96,-0.02150582883854975,-0.008298802814695066
97,-0.021555613858483626,-0.008298802814695066
98,-0.02216394077564963,-0.008298802814695066
99,-0.02223491598883192,-0.008298802814695066
100,-0.02225734835440134,-0.008298802814695066
101,-0.02237293905751227,-0.008298802814695066
102,-0.023540016450928118,-0.008298802814695066
103,-0.023915384245224897,-0.008298802814695066
104,-0.024256371430302546,-0.008298802814695066
105,-0.024716260826549007,-0.008298802814695066
106,-0.024758286152250206,-0.008298802814695066
107,-0.02500586368841885,-0.008298802814695066
108,-0.02682501196108118,-0.008298802814695066
109,-0.027203689357876256,-0.008298802814695066
110,-0.027793419276441928,-0.008298802814695066
111,-0.027794037539944014,-0.008298802814695066
112,-0.028026984251425677,-0.008298802814695066
113,-0.028589212696190126,-0.008298802814695066
114,-0.029499417373516856,-0.008298802814695066
115,-0.029540864950251176,-0.008298802814695066
116,-0.03098204630931196,-0.008298802814695066
117,-0.031364478651661504,-0.008298802814695066
118,-0.03192539128027928,-0.008298802814695066
119,-0.03241759663017478,-0.008298802814695066
120,-0.03278732936207045,-0.008298802814695066
121,-0.03359384038920984,-0.008298802814695066
122,-0.03375851034898755,-0.008298802814695066
123,-0.033843024841198055,-0.008298802814695066
124,-0.03417282554884102,-0.008298802814695066
125,-0.034918053412042474,-0.008298802814695066
126,-0.035084013419265474,-0.008298802814695066
127,-0.035318035917133256,-0.008298802814695066
128,-0.03642769364212191,-0.008298802814695066
129,-0.036527130452086186,-0.008298802814695066
130,-0.037636073571655285,-0.008298802814695066
131,-0.03837049119807391,-0.008298802814695066
132,-0.03887948334046247,-0.008298802814695066
133,-0.039601377802140396,-0.008298802814695066
134,-0.04264874446745145,-0.008298802814695066
135,-0.04272809831643488,-0.008298802814695066
136,-0.043798880067794886,-0.008298802814695066
137,-0.04412674690261738,-0.008298802814695066
138,-0.04469622381153383,-0.008298802814695066
139,-0.0459605499585044,-0.008298802814695066
140,-0.04626810635334653,-0.008298802814695066
141,-0.047652541211653625,-0.008298802814695066
142,-0.04783931773206559,-0.008298802814695066
143,-0.04971481266195625,-0.008298802814695066
144,-0.05010624630139097,-0.008298802814695066
145,-0.05016793140815792,-0.008298802814695066
146,-0.05119973369330311,-0.008298802814695066
147,-0.052558922706187006,-0.008298802814695066
148,-0.05262943191251336,-0.008298802814695066
149,-0.05319370559307381,-0.008298802814695066
150,-0.05354931591662692,-0.008298802814695066
