iter,emax
1,5.1524065873132214e7
2,20846.115625874572
3,5416.373997431837
4,737.584419026888
5,253.1711403751969
6,216.25050613214037
7,77.39367823684513
8,32.559025226224335
9,21.150001247170493
10,11.968199162446018
11,6.71930198773942
12,5.8258342438417765
13,4.198893525429233
14,1.9367812609249198
15,0.5952850261614715
16,0.587011359691694
17,0.571485001048069
18,0.47417228899478475
19,0.3947266048688637
20,0.3070992051688839
21,0.21062602100917865
22,0.15978935117542564
23,-0.00045584872047157565
24,-0.002124557833228643
25,-0.0022520172755749225
26,-0.0023585932904033324
27,-0.0024819691058097057
28,-0.0025297777153020272
29,-0.0026235571573753214
30,-0.002924476265996131
31,-0.003412151440244311
32,-0.003701854466323086
33,-0.0037605469020333855
34,-0.0037765024479383237
35,-0.004193414415032981
36,-0.004715761611233448
37,-0.004735146560499798
38,-0.004743280887700263
39,-0.0048418845278649985
40,-0.005493741853569955
41,-0.006786037195690579
42,-0.0068430727511486255
43,-0.006893919020637695
44,-0.007137804017318335
45,-0.007160323414254997
46,-0.0080270116204163
47,-0.009112562946065229
48,-0.010260574670473739
49,-0.010331977140995499
50,-0.01033274248230618
51,-0.010870251541882217
52,-0.011135293813178435
53,-0.011213058517501526
54,-0.01135283797340705
55,-0.011705152463039464
56,-0.011830535946396072
57,-0.01215162148376423
58,-0.012618646478669553
59,-0.012621529470298622
60,-0.012710477149534253
61,-0.012766302464184089
62,-0.012933292201388277
63,-0.013302905477075666
64,-0.013463881458191346
65,-0.013731118554024532
66,-0.013755674418084505
67,-0.014155113205872618
68,-0.014180906650895444
69,-0.014948181439716577
70,-0.01502488143240868
71,-0.01570307242138998
72,-0.01608661066075253
73,-0.016428444949673895
74,-0.016473996627913517
75,-0.01677628512970996
76,-0.017489123332005266
77,-0.017763619742486407
78,-0.01837172532003066
79,-0.01981758082688507
80,-0.019992934754369914
81,-0.020064988756290036
82,-0.020501669433711327
83,-0.020744635723841793
84,-0.020771919890048778
85,-0.021215895822574275
86,-0.021769148083388548
87,-0.02177933222082689
88,-0.02194222676716192
89,-0.02199656895169504
90,-0.022641431540504825
91,-0.022957314806542665
92,-0.023730326825356546
93,-0.023767345758738033
94,-0.024318703598231885
95,-0.024523017851166118
96,-0.024740648183149104
97,-0.02483580949649789
98,-0.02517025462462781
99,-0.025236580992720928
100,-0.025353565410314968
101,-0.025403790645495198
102,-0.026227296151684086
103,-0.02665906393934596
104,-0.026869102731430068
105,-0.02767654179505042
106,-0.027713392629165664
107,-0.029151081784269485
108,-0.029541762311570637
109,-0.02954787115987295
110,-0.02964967737602569
111,-0.030187014242297194
112,-0.030289747794465787
113,-0.030433519743149347
114,-0.030671309569941192
115,-0.03183492362205855
116,-0.03194226623028016
117,-0.03199994985571682
118,-0.03233974106792842
119,-0.033128951798188866
120,-0.03318207002923866
121,-0.03335790105308386
122,-0.03408721001866073
123,-0.034412030437466504
124,-0.03473103691932414
125,-0.035776405539133305
126,-0.03602909549542581
127,-0.03606816941457413
128,-0.03614562211076115
129,-0.036275062629372336
130,-0.03637967914798263
131,-0.03669348566334092
132,-0.03711814346164795
133,-0.037614888707775844
134,-0.03771460544970059
135,-0.03787488481602526
136,-0.03821069164934951
137,-0.03871069899403002
138,-0.03908568878138729
139,-0.0391506114856832
140,-0.03919942124969857
141,-0.0394211943637987
142,-0.03970751903127619
143,-0.040147451166288255
144,-0.040465519001947
145,-0.04051509458737541
146,-0.04130866609079413
147,-0.042382099755460236
148,-0.042647869502019146
149,-0.04305628473004981
150,-0.04305812433746807
151,-0.04364514305462553
152,-0.04459894140082142
153,-0.044957969503226225
154,-0.044999933057694105
155,-0.045607910658327644
156,-0.04586436316420196
157,-0.045894324609658935
158,-0.0464156606062279
159,-0.04642358617748411
160,-0.04653144579598914
161,-0.04722504392902938
162,-0.0472395993036506
163,-0.04785360810974023
164,-0.048601100241480455
165,-0.04866621666676513
166,-0.04950263861884116
167,-0.04997964545078124
168,-0.050084039503349595
169,-0.05008643203735077
170,-0.050602693804852175
171,-0.05099857139206036
172,-0.052074148121832184
173,-0.05240694875082547
174,-0.052576444399895346
175,-0.05275784335039749
176,-0.053103739643923294
177,-0.05390507440085657
178,-0.05428447195038447
179,-0.05508723162741831
180,-0.05525260781608326
181,-0.055562856461512156
182,-0.055585453317668794
183,-0.05598759118879442
184,-0.05759967206337696
185,-0.05763705563278199
186,-0.05790400153397705
187,-0.05959088396206904
188,-0.060645128916328075
189,-0.06090824273698081
190,-0.06100649925360501
191,-0.06221905902490417
192,-0.062328174595010076
193,-0.06258854863591186
194,-0.06368491309432331
195,-0.06397507869556256
196,-0.0645357170067427
197,-0.06467845199150854
198,-0.06475507606965693
199,-0.06685468794173051
200,-0.06780354589281588
