iter,emax
1,724987.7262900089
2,7828.99752594319
3,5771.4140237135325
4,338.2914855888281
5,287.5740711630472
6,214.46171717602255
7,170.00611508571217
8,158.89513426996618
9,120.33897577793293
10,36.98629097238493
11,34.38549713752813
12,31.62855038020768
13,30.47756548506196
14,20.668210863317764
15,17.674207958824095
16,10.154143341618978
17,7.858388928287599
18,5.732961544682143
19,2.1298026157330687
20,1.2180459679362645
21,0.8491366279246281
22,0.3272341428080266
23,0.12293111723852826
24,0.06533765022272818
25,0.059643075530524794
26,0.053118761613662635
27,0.00624656629800008
28,-0.001257886127861747
29,-0.0013001378804421873
30,-0.0018890480517867179
31,-0.0020575290482683344
32,-0.002105693617148618
33,-0.003081361729503352
34,-0.0031320349106038646
35,-0.004455365985302703
36,-0.005094390108530508
37,-0.005515935573156582
38,-0.005976777757263492
39,-0.006117565530344252
40,-0.0062155170131726846
41,-0.006221876674715677
42,-0.006261642232959388
43,-0.006620804356958254
44,-0.006774302544493604
45,-0.007113859877529596
46,-0.007347338630771371
47,-0.007490968133193862
48,-0.007523853406700979
49,-0.007587126668504815
50,-0.0077165530007094795
51,-0.008006056270924643
52,-0.008212719002037587
53,-0.009465660631371949
54,-0.009492884771261235
55,-0.00987509996265015
56,-0.010157866754229972
57,-0.010296209132935046
58,-0.011590007662070939
59,-0.011632691541990533
60,-0.012123399874528382
61,-0.014274917461854657
62,-0.01450055173081529
63,-0.014555340403053613
64,-0.014960644349156437
65,-0.015010946756221957
66,-0.015310822855331313
67,-0.01596716171928455
68,-0.016151003049338853
69,-0.0173313942675071
70,-0.01938578898109581
71,-0.020489392197723867
72,-0.0213679272395863
73,-0.021900767756630222
74,-0.022133143282972556
75,-0.022218176796740586
76,-0.022261800363395798
77,-0.02287337651393559
78,-0.023123031732039327
79,-0.023225025343419494
80,-0.02382361703130109
81,-0.023881846348515996
82,-0.02415820030462195
83,-0.024684463999018302
84,-0.024888616788818672
85,-0.02523710265268336
86,-0.025355903758756987
87,-0.025967762349533588
88,-0.02631929599121954
89,-0.02636191455749389
90,-0.026894436220952743
91,-0.02707501565925505
92,-0.027078539330594648
93,-0.027708260898651464
94,-0.030074540465349846
95,-0.03071344805768265
96,-0.031282035632466246
97,-0.031363644796910124
98,-0.032031498094811074
99,-0.03223431177014318
100,-0.03270924078912949
101,-0.03282894709376985
102,-0.03297611738440982
103,-0.03361893241285983
104,-0.03377991343664985
105,-0.03379056455859065
106,-0.03479633604798845
107,-0.034861668814424644
108,-0.0358345639921995
109,-0.036783898113289554
110,-0.03721405137184407
111,-0.03749656251253378
112,-0.03773673436121915
113,-0.037770924496472146
114,-0.03777437011722384
115,-0.037859982979023474
116,-0.038937468548590225
117,-0.03976709789872344
118,-0.040247599707347495
119,-0.04072282266099352
120,-0.04138852072110864
121,-0.04156277205261938
122,-0.041936396644444464
123,-0.042576762225747924
124,-0.04267139617617313
125,-0.04299425958599087
126,-0.04361288560113196
127,-0.04403154092330696
128,-0.04522862347438566
129,-0.04539350256537294
130,-0.04587766717939029
131,-0.04786089233251217
132,-0.04809910159947976
133,-0.048379107372042554
134,-0.04981594408923042
135,-0.05050247361271053
136,-0.05159819814617803
137,-0.052042516610484375
138,-0.05220334988186857
139,-0.05254213434619205
140,-0.052860812269549425
141,-0.05288798843407702
142,-0.05348629034827442
143,-0.05364135575609699
144,-0.05425732843156347
145,-0.05431889869642263
146,-0.055119469533233365
147,-0.05537896681482597
148,-0.05581315273391341
149,-0.05607961968887238
150,-0.05654760863386133
151,-0.05690542919855835
152,-0.057144058955922894
153,-0.05771879837155434
154,-0.05825316151962612
155,-0.05913576458014216
156,-0.05961512133680689
157,-0.059698389955497574
158,-0.06040823483599293
159,-0.06057742506720758
160,-0.06084977697601936
161,-0.06113103842634586
162,-0.06130611861569066
163,-0.06174950864469266
164,-0.06253556993983476
165,-0.06395961310961502
166,-0.06494197321495437
167,-0.06509786855414246
168,-0.06510387533596732
169,-0.06598198051632219
170,-0.06631977596652554
171,-0.06638607865586207
172,-0.06763083881382163
173,-0.06775325968122534
174,-0.06787413989374826
175,-0.06872347010819811
176,-0.06902986910648906
177,-0.06912602545978548
178,-0.0695650885767065
179,-0.06962371469993173
180,-0.06967492071273246
181,-0.0698050632518121
182,-0.07027555002967406
183,-0.0706976334845873
184,-0.0709929068072093
185,-0.07126871347345086
186,-0.0723928261971609
187,-0.07244403533780797
188,-0.07251321921320059
189,-0.07337229775465906
190,-0.07481932973418885
191,-0.0750658765059459
192,-0.07533221987204038
193,-0.07582954188695476
194,-0.07585719522935544
195,-0.07706315553130058
196,-0.07756425384118168
197,-0.0784267528774569
198,-0.07934978892682598
199,-0.07957809708181987
200,-0.07976766078047505
201,-0.08008174843686083
202,-0.0804200632758503
203,-0.08043307338714736
204,-0.08083650608952234
205,-0.08114074807815937
206,-0.08157656128692155
207,-0.08164352197957017
208,-0.08200660551556087
209,-0.08307750060036545
210,-0.08436909067063537
211,-0.0850213865485045
212,-0.08523202148944786
213,-0.08547254079481163
214,-0.0856208848633631
215,-0.08650998396749673
216,-0.08675042688254687
217,-0.08759607074321292
218,-0.08852289802824875
219,-0.08858666663099632
220,-0.08957926286209972
