iter,emax
1,139663.39806369165
2,47484.62773722426
3,4458.604088532125
4,3026.4177716832
5,2879.2249376625973
6,628.4559134008092
7,233.06002487464417
8,184.2588531861067
9,56.820846498634005
10,54.37764379093135
11,34.2802517339557
12,27.095414534804803
13,25.359776591630766
14,20.476757984847335
15,10.837746843550706
16,9.239377150976484
17,8.78104412330916
18,5.44076222282127
19,5.411684081606336
20,4.03467775296452
21,3.8978824500563753
22,3.5927289605182526
23,3.201307057676046
24,2.4144864776814257
25,2.061404315006985
26,0.8753954003929396
27,0.698104952333956
28,0.6682685534181397
29,0.15312620746534975
30,0.1180509654583792
31,0.1163051967657327
32,-0.0014320451053505825
33,-0.0019115556624220364
34,-0.0022537500824770427
35,-0.0024761360914712124
36,-0.0025263597241688765
37,-0.0027929499250927132
38,-0.0028998972237937754
39,-0.0033341509881762398
40,-0.003341493661964844
41,-0.0034704365098050093
42,-0.0036536764776556262
43,-0.0037230211754227375
44,-0.003886853645144729
45,-0.0039577397211774746
46,-0.004114300703542537
47,-0.004293440799090105
48,-0.004668295127843255
49,-0.004836101540940277
50,-0.0051269489779793825
51,-0.00517413166120502
52,-0.005663262493834866
53,-0.005776482701075033
54,-0.005985600626047402
55,-0.0061848072621888215
56,-0.006186337543051527
57,-0.0063079626892383715
58,-0.0063770201454678484
59,-0.006399120783611653
60,-0.006585018232238773
61,-0.006687808362057347
62,-0.007673098220270732
63,-0.0077743586592157595
64,-0.007787355089197487
65,-0.008234664032948187
66,-0.008641691608505336
67,-0.008817686290242974
68,-0.008973634752975674
69,-0.009099741252662316
70,-0.009280088457069681
71,-0.009513005316110443
72,-0.010823970399530581
73,-0.011862786799077667
74,-0.011960740024896747
75,-0.012046620802820679
76,-0.01229688226289943
77,-0.012395512197111224
78,-0.012405907099607092
79,-0.012836011432992438
80,-0.012838636636049512
81,-0.012849545964773947
82,-0.012890421372930451
83,-0.013007699411794228
84,-0.013032940454404618
85,-0.013607209895593502
86,-0.01387784666098163
87,-0.014206646094000816
88,-0.014274676186716954
89,-0.01432080525155099
90,-0.015084728291486658
91,-0.015098667933971778
92,-0.015742875363400723
93,-0.017621527631148097
94,-0.01777225150811772
95,-0.017876256816922315
96,-0.018152789628648393
