iter,emax,log_compression
1,9.667951893521564e7,-0.008298802814695066
2,847203.9490014865,-0.008298802814695066
3,194777.7077391581,-0.008298802814695066
4,914.5451685198005,-0.008298802814695066
5,664.3029145371912,-0.008298802814695066
6,190.50023582481293,-0.008298802814695066
7,71.37712428502013,-0.008298802814695066
8,44.51276184618842,-0.008298802814695066
9,44.340471720260105,-0.008298802814695066
10,26.19390404946939,-0.008298802814695066
11,22.384228885164777,-0.008298802814695066
12,13.145473238882698,-0.008298802814695066
13,12.876990215212677,-0.008298802814695066
14,9.001457750706667,-0.008298802814695066
15,7.457898716159234,-0.008298802814695066
16,5.755767366435505,-0.008298802814695066
17,5.452140093875777,-0.008298802814695066
18,2.3444584548600074,-0.008298802814695066
19,2.0158448363245554,-0.008298802814695066
20,1.6037336977509753,-0.008298802814695066
21,1.4846456218051325,-0.008298802814695066
22,1.442752093849105,-0.008298802814695066
23,1.2720703701543503,-0.008298802814695066
24,0.895383968389892,-0.008298802814695066
25,0.6084152764461643,-0.008298802814695066
26,0.48393809543738514,-0.008298802814695066
27,0.41587748962316834,-0.008298802814695066
28,0.15942646490986334,-0.008298802814695066
29,0.13637251981317658,-0.008298802814695066
30,0.034537746045252574,-0.008298802814695066
31,0.0013163665783185686,-0.008298802814695066
32,-0.0014888880422446172,-0.008298802814695066
33,-0.0015910347089787761,-0.008298802814695066
34,-0.0022842895762670446,-0.008298802814695066
35,-0.00243296608516554,-0.008298802814695066
36,-0.002600639136941507,-0.008298802814695066
37,-0.0026366559795396923,-0.008298802814695066
38,-0.0028684624911494224,-0.008298802814695066
39,-0.003069953319970458,-0.008298802814695066
40,-0.003072365585402354,-0.008298802814695066
41,-0.0031274946275276524,-0.008298802814695066
42,-0.0031738471129096105,-0.008298802814695066
43,-0.003219750755353748,-0.008298802814695066
44,-0.003524318196170051,-0.008298802814695066
45,-0.00436537158646503,-0.008298802814695066
46,-0.004386177452590279,-0.008298802814695066
47,-0.004948735583711098,-0.008298802814695066
48,-0.006285558114902567,-0.008298802814695066
49,-0.006290902499785973,-0.008298802814695066
50,-0.006388264900082877,-0.008298802814695066
51,-0.006389340439776174,-0.008298802814695066
52,-0.006432986082774644,-0.008298802814695066
53,-0.007244732397831603,-0.008298802814695066
54,-0.007476945347622128,-0.008298802814695066
55,-0.00749497883935022,-0.008298802814695066
56,-0.008295608684558,-0.008298802814695066
57,-0.00839117117664829,-0.008298802814695066
58,-0.008749146222801927,-0.008298802814695066
59,-0.009084998651764655,-0.008298802814695066
60,-0.0091383451236123,-0.008298802814695066
61,-0.00952010365349015,-0.008298802814695066
62,-0.00979503861922534,-0.008298802814695066
63,-0.009813350162193516,-0.008298802814695066
64,-0.010024892190625608,-0.008298802814695066
65,-0.010136324392048906,-0.008298802814695066
66,-0.010329880484394423,-0.008298802814695066
67,-0.010342392304803084,-0.008298802814695066
68,-0.011468461701675876,-0.008298802814695066
69,-0.011646975844366051,-0.008298802814695066
70,-0.012142039657094032,-0.008298802814695066
71,-0.01227669929640679,-0.008298802814695066
72,-0.012302056273445237,-0.008298802814695066
73,-0.012575791387004038,-0.008298802814695066
74,-0.012629951493009032,-0.008298802814695066
75,-0.012882079093801744,-0.008298802814695066
76,-0.013441170887648977,-0.008298802814695066
77,-0.014461942945440658,-0.008298802814695066
78,-0.014605245670840032,-0.008298802814695066
79,-0.01575019606401583,-0.008298802814695066
80,-0.015996487203510403,-0.008298802814695066
81,-0.017611830894233457,-0.008298802814695066
82,-0.01803140168389173,-0.008298802814695066
83,-0.019981198267869767,-0.008298802814695066
84,-0.02004998967725009,-0.008298802814695066
85,-0.020054910706184002,-0.008298802814695066
86,-0.020469856530059588,-0.008298802814695066
87,-0.021026015224839354,-0.008298802814695066
88,-0.021076243744299596,-0.008298802814695066
89,-0.02116300687586824,-0.008298802814695066
90,-0.021695761926310973,-0.008298802814695066
91,-0.02211251675643929,-0.008298802814695066
92,-0.022461079117907637,-0.008298802814695066
93,-0.02277880973363304,-0.008298802814695066
94,-0.02299654618923123,-0.008298802814695066
95,-0.023067209931624387,-0.008298802814695066
96,-0.02344244594207515,-0.008298802814695066
97,-0.02345884347317866,-0.008298802814695066
98,-0.02397135833793999,-0.008298802814695066
99,-0.024024128141168284,-0.008298802814695066
100,-0.024273450516695258,-0.008298802814695066
101,-0.024543015849285678,-0.008298802814695066
102,-0.025195606318245443,-0.008298802814695066
103,-0.025500518131835497,-0.008298802814695066
104,-0.02684879475285078,-0.008298802814695066
105,-0.026948326370765056,-0.008298802814695066
106,-0.02717309708937388,-0.008298802814695066
107,-0.028203635518860716,-0.008298802814695066
108,-0.028935492480450735,-0.008298802814695066
109,-0.028965314167520708,-0.008298802814695066
110,-0.029150308678449217,-0.008298802814695066
111,-0.0292997222700949,-0.008298802814695066
112,-0.029508279056614704,-0.008298802814695066
113,-0.03073191919122016,-0.008298802814695066
114,-0.030765261447532725,-0.008298802814695066
115,-0.03148919741598865,-0.008298802814695066
116,-0.031723841305701286,-0.008298802814695066
117,-0.032286881718974786,-0.008298802814695066
118,-0.0322996043690726,-0.008298802814695066
119,-0.033218232177048945,-0.008298802814695066
120,-0.03328517052974006,-0.008298802814695066
121,-0.03336039140872048,-0.008298802814695066
122,-0.03371917979156097,-0.008298802814695066
123,-0.034447145593979066,-0.008298802814695066
124,-0.03528072861760022,-0.008298802814695066
125,-0.03531350794125439,-0.008298802814695066
126,-0.03607675120784249,-0.008298802814695066
127,-0.03616844665141581,-0.008298802814695066
128,-0.03635009421066672,-0.008298802814695066
129,-0.036426662521588854,-0.008298802814695066
130,-0.03672533397684694,-0.008298802814695066
131,-0.03732695621429848,-0.008298802814695066
132,-0.03754773011158956,-0.008298802814695066
133,-0.039441069568434475,-0.008298802814695066
134,-0.04011179687210974,-0.008298802814695066
135,-0.040834619092260056,-0.008298802814695066
136,-0.04135544505408984,-0.008298802814695066
137,-0.041639883291200185,-0.008298802814695066
138,-0.04231285116713111,-0.008298802814695066
139,-0.04237411881813043,-0.008298802814695066
140,-0.0429737231571589,-0.008298802814695066
141,-0.04370322990013931,-0.008298802814695066
142,-0.04377849046629809,-0.008298802814695066
143,-0.04422981239512249,-0.008298802814695066
144,-0.04519926821852671,-0.008298802814695066
145,-0.04567576788553399,-0.008298802814695066
146,-0.0461106048472381,-0.008298802814695066
147,-0.04709668816125044,-0.008298802814695066
148,-0.0480397730380406,-0.008298802814695066
149,-0.0480678969394382,-0.008298802814695066
150,-0.048904511663239905,-0.008298802814695066
151,-0.04899064477072253,-0.008298802814695066
152,-0.0505860373799552,-0.008298802814695066
153,-0.05069317699377799,-0.008298802814695066
154,-0.05091071749733589,-0.008298802814695066
155,-0.05127859214472512,-0.008298802814695066
156,-0.05246183712013193,-0.008298802814695066
157,-0.052926793664539215,-0.008298802814695066
158,-0.053584776438420634,-0.008298802814695066
159,-0.054629092765951646,-0.008298802814695066
160,-0.05560767423258061,-0.008298802814695066
161,-0.05615411751918496,-0.008298802814695066
162,-0.056296396383637336,-0.008298802814695066
163,-0.05732967363563026,-0.008298802814695066
164,-0.05814357010693465,-0.008298802814695066
165,-0.05865828045272054,-0.008298802814695066
166,-0.059622348688900054,-0.008298802814695066
167,-0.0596335377080744,-0.008298802814695066
168,-0.06088387390707895,-0.008298802814695066
169,-0.06139787788416445,-0.008298802814695066
170,-0.06154589716611279,-0.008298802814695066
171,-0.06243054789711815,-0.008298802814695066
172,-0.0634628332979273,-0.008298802814695066
173,-0.06396198412696233,-0.008298802814695066
174,-0.06491020974220438,-0.008298802814695066
175,-0.06554658697193441,-0.008298802814695066
176,-0.06559151280202812,-0.008298802814695066
177,-0.06629170651372399,-0.008298802814695066
178,-0.06651911011981035,-0.008298802814695066
179,-0.0670605417877701,-0.008298802814695066
180,-0.06782065881383352,-0.008298802814695066
181,-0.06809301277408258,-0.008298802814695066
182,-0.0681493737848387,-0.008298802814695066
183,-0.06881354115133301,-0.008298802814695066
184,-0.0696927985829324,-0.008298802814695066
185,-0.07096092352960252,-0.008298802814695066
186,-0.07101504164815461,-0.008298802814695066
187,-0.07107067754801905,-0.008298802814695066
188,-0.07240944683797765,-0.008298802814695066
189,-0.07268817464665268,-0.008298802814695066
190,-0.07305294394740536,-0.008298802814695066
191,-0.07348302942309058,-0.008298802814695066
192,-0.07461964749927025,-0.008298802814695066
193,-0.07523589080143561,-0.008298802814695066
194,-0.07564852735151179,-0.008298802814695066
195,-0.07567240694411104,-0.008298802814695066
196,-0.07584235016549941,-0.008298802814695066
197,-0.07646724799343517,-0.008298802814695066
198,-0.07714656422945666,-0.008298802814695066
199,-0.07753498062719034,-0.008298802814695066
200,-0.07989375470338816,-0.008298802814695066
201,-0.07995801028266451,-0.008298802814695066
202,-0.08023433306299307,-0.008298802814695066
203,-0.08075069054759954,-0.008298802814695066
204,-0.08133164173718287,-0.008298802814695066
205,-0.08134095916625696,-0.008298802814695066
206,-0.08273007577903699,-0.008298802814695066
207,-0.08302046917371705,-0.008298802814695066
208,-0.08307475984743139,-0.008298802814695066
209,-0.08378040630944822,-0.008298802814695066
210,-0.08385901310144785,-0.008298802814695066
211,-0.08389278947794036,-0.008298802814695066
212,-0.08426257901053316,-0.008298802814695066
213,-0.08525252708414863,-0.008298802814695066
214,-0.08539963555620664,-0.008298802814695066
215,-0.08618129931153769,-0.008298802814695066
216,-0.0862985187987986,-0.008298802814695066
217,-0.0866334266636033,-0.008298802814695066
218,-0.08728077514988773,-0.008298802814695066
219,-0.08742762829674124,-0.008298802814695066
220,-0.08918125299792076,-0.008298802814695066
221,-0.08987663042924565,-0.008298802814695066
222,-0.08990486826010252,-0.008298802814695066
223,-0.0900689109387653,-0.008298802814695066
224,-0.09133560575290361,-0.008298802814695066
225,-0.09298775154262895,-0.008298802814695066
226,-0.09305612285860533,-0.008298802814695066
227,-0.09394164262639557,-0.008298802814695066
228,-0.09398693580467098,-0.008298802814695066
229,-0.09407076998398131,-0.008298802814695066
230,-0.09451618769527063,-0.008298802814695066
231,-0.09451639708623212,-0.008298802814695066
232,-0.09552120654630768,-0.008298802814695066
233,-0.0959963610035195,-0.008298802814695066
234,-0.09636002837423349,-0.008298802814695066
235,-0.09641376953507153,-0.008298802814695066
236,-0.09743468250145748,-0.008298802814695066
237,-0.09807476154524244,-0.008298802814695066
238,-0.09834179793151845,-0.008298802814695066
239,-0.09840499456721472,-0.008298802814695066
240,-0.09864785096925578,-0.008298802814695066
241,-0.0987270177111938,-0.008298802814695066
242,-0.09878485113959015,-0.008298802814695066
243,-0.09913943778533058,-0.008298802814695066
244,-0.0999260933422531,-0.008298802814695066
245,-0.10060945801791402,-0.008298802814695066
246,-0.10084811171214046,-0.008298802814695066
247,-0.10128637410187287,-0.008298802814695066
248,-0.10138812998764593,-0.008298802814695066
249,-0.10206641952195984,-0.008298802814695066
250,-0.10291229118593694,-0.008298802814695066
251,-0.1030085191413917,-0.008298802814695066
252,-0.10408561021743748,-0.008298802814695066
253,-0.10446883778733343,-0.008298802814695066
254,-0.10473280037118315,-0.008298802814695066
255,-0.10515503222436044,-0.008298802814695066
256,-0.10523953093390213,-0.008298802814695066
257,-0.10532684324915005,-0.008298802814695066
258,-0.10535036005037222,-0.008298802814695066
259,-0.10560627660149058,-0.008298802814695066
260,-0.10628385282946629,-0.008298802814695066
261,-0.10684170347431139,-0.008298802814695066
262,-0.1068646076072869,-0.008298802814695066
263,-0.10691383328712317,-0.008298802814695066
264,-0.10726291380093707,-0.008298802814695066
265,-0.10726574717674309,-0.008298802814695066
266,-0.10744756330792972,-0.008298802814695066
267,-0.10776890632131061,-0.008298802814695066
268,-0.10788040427408965,-0.008298802814695066
269,-0.10799878290733614,-0.008298802814695066
270,-0.1080057777205251,-0.008298802814695066
271,-0.10824627702679049,-0.008298802814695066
272,-0.10887812559027853,-0.008298802814695066
273,-0.1094598586127705,-0.008298802814695066
274,-0.10946998782333645,-0.008298802814695066
275,-0.10948805565649355,-0.008298802814695066
276,-0.10989588655347739,-0.008298802814695066
277,-0.10989937176286395,-0.008298802814695066
278,-0.11010513360489506,-0.008298802814695066
279,-0.1102078881302636,-0.008298802814695066
280,-0.11156035797841626,-0.008298802814695066
281,-0.11170631382855246,-0.008298802814695066
282,-0.11181706937943282,-0.008298802814695066
283,-0.11187166372741297,-0.008298802814695066
284,-0.11207564598080108,-0.008298802814695066
285,-0.1122855393348098,-0.008298802814695066
286,-0.11252546279446961,-0.008298802814695066
287,-0.1127171356106287,-0.008298802814695066
