iter,emax,log_compression
1,1.775276815696256e9,-0.008298802814695066
2,2.2597853742055935e6,-0.008298802814695066
3,75634.81659715452,-0.008298802814695066
4,12730.558486835982,-0.008298802814695066
5,3047.8366393625165,-0.008298802814695066
6,1196.32544756634,-0.008298802814695066
7,912.8237638059355,-0.008298802814695066
8,436.7670009078354,-0.008298802814695066
9,390.2042330832208,-0.008298802814695066
10,318.7904063904831,-0.008298802814695066
11,232.75413459412525,-0.008298802814695066
12,190.11146644035546,-0.008298802814695066
13,81.070369758449,-0.008298802814695066
14,44.246282792796876,-0.008298802814695066
15,40.6775821407824,-0.008298802814695066
16,29.940490301173746,-0.008298802814695066
17,25.17598055577655,-0.008298802814695066
18,14.728991332974742,-0.008298802814695066
19,11.092451493267278,-0.008298802814695066
20,8.659707401565232,-0.008298802814695066
21,8.376532183446441,-0.008298802814695066
22,5.612473696571726,-0.008298802814695066
23,4.366368803394906,-0.008298802814695066
24,3.729605239347719,-0.008298802814695066
25,2.950850421599245,-0.008298802814695066
26,2.6784064240708916,-0.008298802814695066
27,1.6802411007288767,-0.008298802814695066
28,1.2847366624667742,-0.008298802814695066
29,0.7187024898426827,-0.008298802814695066
30,0.6587870752499727,-0.008298802814695066
31,0.5119111982275757,-0.008298802814695066
32,0.4822050671578294,-0.008298802814695066
33,0.47937998622936073,-0.008298802814695066
34,0.4711429550134424,-0.008298802814695066
35,0.45428123655952146,-0.008298802814695066
36,0.3640665851915361,-0.008298802814695066
37,0.2939238470522866,-0.008298802814695066
38,0.12677340655832636,-0.008298802814695066
39,0.09490459395867995,-0.008298802814695066
40,0.04504227384899926,-0.008298802814695066
41,-0.0007765944516138379,-0.008298802814695066
42,-0.0008531551417380319,-0.008298802814695066
43,-0.0009325194783353653,-0.008298802814695066
44,-0.0009417493756308738,-0.008298802814695066
45,-0.0012653575645303543,-0.008298802814695066
46,-0.0013229295568863246,-0.008298802814695066
47,-0.001348232419709725,-0.008298802814695066
48,-0.0015067432492434827,-0.008298802814695066
49,-0.0015601886306169735,-0.008298802814695066
50,-0.0017787850274141633,-0.008298802814695066
51,-0.0020138241100676295,-0.008298802814695066
52,-0.002024560235812975,-0.008298802814695066
