iter,emax,log_compression
1,1.9729140803853243e6,-0.008298802814695066
2,4435.520483426444,-0.008298802814695066
3,3783.6953479581252,-0.008298802814695066
4,3681.274609242587,-0.008298802814695066
5,137.71124309408316,-0.008298802814695066
6,51.64244743480973,-0.008298802814695066
7,35.55392494671756,-0.008298802814695066
8,31.130301610182475,-0.008298802814695066
9,23.386440186349578,-0.008298802814695066
10,12.630951841927768,-0.008298802814695066
11,4.818347286687999,-0.008298802814695066
12,4.6133948986171704,-0.008298802814695066
13,1.7346052984458042,-0.008298802814695066
14,1.5299827777724122,-0.008298802814695066
15,1.4066844790973978,-0.008298802814695066
16,1.2897538279884437,-0.008298802814695066
17,1.0369696726817992,-0.008298802814695066
18,0.7884001756018034,-0.008298802814695066
19,0.4497400860408247,-0.008298802814695066
20,0.3941195482175684,-0.008298802814695066
21,0.2969097773489393,-0.008298802814695066
22,0.26753130270731323,-0.008298802814695066
23,0.20370794540952242,-0.008298802814695066
24,0.19016483474869122,-0.008298802814695066
25,0.1844630862050395,-0.008298802814695066
26,0.01101145942833534,-0.008298802814695066
27,-0.0013530043890285866,-0.008298802814695066
28,-0.001422526533051705,-0.008298802814695066
29,-0.0014976062684760507,-0.008298802814695066
30,-0.0016531011299896114,-0.008298802814695066
31,-0.001858471368632556,-0.008298802814695066
32,-0.002805082393565819,-0.008298802814695066
33,-0.0033341887146087277,-0.008298802814695066
34,-0.0037543802623972405,-0.008298802814695066
35,-0.003862516149058247,-0.008298802814695066
36,-0.004288747080400439,-0.008298802814695066
37,-0.004302297994785095,-0.008298802814695066
38,-0.004343346576137854,-0.008298802814695066
39,-0.004441817830985901,-0.008298802814695066
40,-0.0049290504491773315,-0.008298802814695066
41,-0.005304909670904171,-0.008298802814695066
42,-0.005554758965238144,-0.008298802814695066
43,-0.005989416745159171,-0.008298802814695066
44,-0.006055999074153225,-0.008298802814695066
45,-0.006737019886846618,-0.008298802814695066
46,-0.007436665435459667,-0.008298802814695066
47,-0.008499274611951676,-0.008298802814695066
48,-0.008889266553634933,-0.008298802814695066
49,-0.009455721937526595,-0.008298802814695066
50,-0.009998821550747272,-0.008298802814695066
51,-0.010031295207637795,-0.008298802814695066
52,-0.010071042452409721,-0.008298802814695066
53,-0.010185237776384854,-0.008298802814695066
54,-0.010248433166991628,-0.008298802814695066
55,-0.010631332599323385,-0.008298802814695066
56,-0.010761844345843402,-0.008298802814695066
57,-0.011174125662109362,-0.008298802814695066
58,-0.01168416071188189,-0.008298802814695066
59,-0.011836435424736603,-0.008298802814695066
60,-0.01201650082160521,-0.008298802814695066
61,-0.012812233724166571,-0.008298802814695066
62,-0.012961690244103331,-0.008298802814695066
63,-0.013028620662648099,-0.008298802814695066
64,-0.013392079544801743,-0.008298802814695066
65,-0.013511071679596025,-0.008298802814695066
66,-0.013859316093006224,-0.008298802814695066
67,-0.014203940720058914,-0.008298802814695066
68,-0.014448371554273278,-0.008298802814695066
69,-0.01471974495784676,-0.008298802814695066
70,-0.014766016412046667,-0.008298802814695066
71,-0.01517230828469286,-0.008298802814695066
72,-0.01546094553215839,-0.008298802814695066
73,-0.016571594058737052,-0.008298802814695066
74,-0.017002497581378215,-0.008298802814695066
75,-0.018139968744273087,-0.008298802814695066
76,-0.01865800795694388,-0.008298802814695066
77,-0.0193238626567765,-0.008298802814695066
78,-0.019874633451488703,-0.008298802814695066
79,-0.021260676124635135,-0.008298802814695066
80,-0.021302856532838085,-0.008298802814695066
81,-0.02148613732725149,-0.008298802814695066
82,-0.021857786212838584,-0.008298802814695066
83,-0.021930035365388,-0.008298802814695066
84,-0.021965862468874487,-0.008298802814695066
85,-0.02223994362478162,-0.008298802814695066
86,-0.022662346679750582,-0.008298802814695066
87,-0.023204855378668034,-0.008298802814695066
88,-0.023636918968432532,-0.008298802814695066
89,-0.023887456559097086,-0.008298802814695066
90,-0.025513628254452917,-0.008298802814695066
91,-0.025655005329953955,-0.008298802814695066
92,-0.026094601028847968,-0.008298802814695066
93,-0.02749734604317651,-0.008298802814695066
94,-0.02762050729025268,-0.008298802814695066
95,-0.028319413935263486,-0.008298802814695066
96,-0.03023345098137887,-0.008298802814695066
97,-0.030508757689199487,-0.008298802814695066
98,-0.030779232774380053,-0.008298802814695066
99,-0.031133391471738058,-0.008298802814695066
100,-0.03122955453483702,-0.008298802814695066
101,-0.03131919797795035,-0.008298802814695066
102,-0.03136439659904611,-0.008298802814695066
103,-0.031637769324840824,-0.008298802814695066
104,-0.03260874534692111,-0.008298802814695066
105,-0.03391525749941338,-0.008298802814695066
106,-0.035141566392704694,-0.008298802814695066
107,-0.03644322567206312,-0.008298802814695066
108,-0.03722988539530875,-0.008298802814695066
109,-0.03905294272364859,-0.008298802814695066
110,-0.03964212077744659,-0.008298802814695066
111,-0.04003472502236397,-0.008298802814695066
112,-0.04256829023915074,-0.008298802814695066
113,-0.042933011683374704,-0.008298802814695066
114,-0.04330868084418807,-0.008298802814695066
115,-0.043500183013330494,-0.008298802814695066
116,-0.04367883174666365,-0.008298802814695066
117,-0.0438107620693457,-0.008298802814695066
118,-0.04405772726302492,-0.008298802814695066
119,-0.0441931306904331,-0.008298802814695066
120,-0.044349414243868054,-0.008298802814695066
121,-0.04558144541081976,-0.008298802814695066
122,-0.04566104907268408,-0.008298802814695066
123,-0.04585332452450889,-0.008298802814695066
124,-0.046702613719554226,-0.008298802814695066
125,-0.046913872665982626,-0.008298802814695066
126,-0.04817490211934085,-0.008298802814695066
127,-0.04819210455824942,-0.008298802814695066
128,-0.04872083701166814,-0.008298802814695066
129,-0.04878011987311278,-0.008298802814695066
130,-0.05063601500696664,-0.008298802814695066
131,-0.05083017579932191,-0.008298802814695066
132,-0.051011918356496336,-0.008298802814695066
133,-0.052073002630881875,-0.008298802814695066
134,-0.05219848923823276,-0.008298802814695066
135,-0.053373552021922274,-0.008298802814695066
136,-0.05382062074089681,-0.008298802814695066
137,-0.05383744399084701,-0.008298802814695066
138,-0.05489095029023833,-0.008298802814695066
139,-0.05527306714630612,-0.008298802814695066
140,-0.05538534310398363,-0.008298802814695066
141,-0.05548469921162185,-0.008298802814695066
142,-0.05682450963424214,-0.008298802814695066
143,-0.05758269976022189,-0.008298802814695066
144,-0.058249888671840146,-0.008298802814695066
145,-0.05883520529891832,-0.008298802814695066
146,-0.06010135411688497,-0.008298802814695066
147,-0.06102317461867733,-0.008298802814695066
148,-0.061623091096562284,-0.008298802814695066
149,-0.06186919936860761,-0.008298802814695066
150,-0.06227677770699422,-0.008298802814695066
151,-0.062303147297765045,-0.008298802814695066
152,-0.06282917105013316,-0.008298802814695066
153,-0.06408479517454238,-0.008298802814695066
154,-0.06539132537485882,-0.008298802814695066
155,-0.06644861965734408,-0.008298802814695066
156,-0.0671452340485492,-0.008298802814695066
157,-0.06770205821401934,-0.008298802814695066
158,-0.06880050857678693,-0.008298802814695066
159,-0.06944855714421508,-0.008298802814695066
160,-0.07046328163375927,-0.008298802814695066
161,-0.07081624547134532,-0.008298802814695066
162,-0.0710112863292609,-0.008298802814695066
163,-0.07111533016461902,-0.008298802814695066
164,-0.0715071433206482,-0.008298802814695066
165,-0.07162147360006105,-0.008298802814695066
166,-0.07180642432106427,-0.008298802814695066
167,-0.07196663124037946,-0.008298802814695066
168,-0.07244281556787466,-0.008298802814695066
169,-0.07272309894051007,-0.008298802814695066
170,-0.07287762125505491,-0.008298802814695066
171,-0.07349061278475597,-0.008298802814695066
172,-0.0741813478622499,-0.008298802814695066
173,-0.07427645676063807,-0.008298802814695066
174,-0.07428884492810553,-0.008298802814695066
175,-0.07486802429506531,-0.008298802814695066
176,-0.07506117180856639,-0.008298802814695066
177,-0.07536259085274265,-0.008298802814695066
178,-0.07666996448120075,-0.008298802814695066
179,-0.07746090881202217,-0.008298802814695066
180,-0.07926283884274028,-0.008298802814695066
181,-0.07942989928976443,-0.008298802814695066
182,-0.07972364781754442,-0.008298802814695066
183,-0.08100439936787066,-0.008298802814695066
184,-0.08139534404264226,-0.008298802814695066
185,-0.08159091715758801,-0.008298802814695066
186,-0.0825016126786157,-0.008298802814695066
187,-0.08263336226588985,-0.008298802814695066
188,-0.08271797745661118,-0.008298802814695066
189,-0.08282091115292975,-0.008298802814695066
190,-0.08288227431577956,-0.008298802814695066
191,-0.08314216660143409,-0.008298802814695066
192,-0.08437176596854984,-0.008298802814695066
193,-0.08531924080727933,-0.008298802814695066
194,-0.08667353134978115,-0.008298802814695066
195,-0.08745425694571071,-0.008298802814695066
196,-0.08762409995442298,-0.008298802814695066
197,-0.08763316030145113,-0.008298802814695066
198,-0.08794125187666356,-0.008298802814695066
199,-0.08845797892322241,-0.008298802814695066
200,-0.0889390233273675,-0.008298802814695066
201,-0.08952480700169795,-0.008298802814695066
202,-0.08999594439315661,-0.008298802814695066
203,-0.09015724760612542,-0.008298802814695066
204,-0.09035864925775587,-0.008298802814695066
205,-0.0909983108472877,-0.008298802814695066
206,-0.09103388478612792,-0.008298802814695066
207,-0.0912518804476357,-0.008298802814695066
208,-0.09152994000971393,-0.008298802814695066
209,-0.09156402781010152,-0.008298802814695066
210,-0.091681835329567,-0.008298802814695066
211,-0.09169349141600414,-0.008298802814695066
212,-0.09177549154098283,-0.008298802814695066
213,-0.09222583381233718,-0.008298802814695066
214,-0.0929447086036693,-0.008298802814695066
215,-0.09296705803850747,-0.008298802814695066
216,-0.09310551955211735,-0.008298802814695066
217,-0.0931866655673264,-0.008298802814695066
218,-0.09342274869283936,-0.008298802814695066
219,-0.0934638731379704,-0.008298802814695066
220,-0.0937171231538118,-0.008298802814695066
221,-0.09387850390792918,-0.008298802814695066
222,-0.09410684446217069,-0.008298802814695066
223,-0.09411764844582614,-0.008298802814695066
224,-0.09444329224286468,-0.008298802814695066
225,-0.09525996884170684,-0.008298802814695066
226,-0.09576806886954199,-0.008298802814695066
227,-0.09610626033828891,-0.008298802814695066
228,-0.09617979344117225,-0.008298802814695066
229,-0.09656430736654882,-0.008298802814695066
230,-0.09704724526098088,-0.008298802814695066
231,-0.09712225799325432,-0.008298802814695066
232,-0.09715125567449132,-0.008298802814695066
233,-0.09755035254903771,-0.008298802814695066
234,-0.09779243501405209,-0.008298802814695066
235,-0.09799980110456785,-0.008298802814695066
236,-0.09833630398703279,-0.008298802814695066
237,-0.09999005424951339,-0.008298802814695066
238,-0.10017734493383913,-0.008298802814695066
239,-0.10028329364989048,-0.008298802814695066
240,-0.10031358203847485,-0.008298802814695066
241,-0.10041423425006758,-0.008298802814695066
242,-0.10054236448532597,-0.008298802814695066
243,-0.10106117332200446,-0.008298802814695066
244,-0.10122458859357769,-0.008298802814695066
245,-0.10167495259123978,-0.008298802814695066
246,-0.10168861604585543,-0.008298802814695066
247,-0.10170317814554408,-0.008298802814695066
248,-0.10192398877667048,-0.008298802814695066
249,-0.10195618446747791,-0.008298802814695066
250,-0.10202120568726343,-0.008298802814695066
251,-0.10242198838098522,-0.008298802814695066
252,-0.10244899868652349,-0.008298802814695066
253,-0.10264494396037227,-0.008298802814695066
254,-0.10271601208489978,-0.008298802814695066
255,-0.1029402254050048,-0.008298802814695066
256,-0.10295740995279432,-0.008298802814695066
257,-0.10306698601566451,-0.008298802814695066
258,-0.10311309434664973,-0.008298802814695066
259,-0.10326799040180405,-0.008298802814695066
260,-0.10363515588331967,-0.008298802814695066
261,-0.10373487214210536,-0.008298802814695066
