iter,emax
1,22622.385664046276
2,19318.048375383158
3,744.3267258030601
4,142.57395779051862
5,74.04146212505509
6,28.278928221582703
7,20.45736623336376
8,13.959740355807144
9,6.420980678834005
10,3.6500716573638954
11,2.309502051620139
12,1.0632156784795062
13,0.4197906046056434
14,0.3681891227709074
15,0.29642498375681287
16,0.2947512714961919
17,0.2771390927757931
18,0.2013063553589707
19,0.01930101970375302
20,0.012002170093616295
21,-0.0011134255913895432
22,-0.001771957946512798
23,-0.002294291898324603
24,-0.002390522295070371
25,-0.002434714004907073
26,-0.002452912674918545
27,-0.002609954958661462
28,-0.0031424947320502724
29,-0.0034149379075035877
30,-0.004587696042833822
31,-0.00504871092622847
32,-0.005351196304165727
33,-0.005441214610216254
34,-0.006014833973870638
35,-0.0061624467389263925
36,-0.006484863459591002
37,-0.007042276856420393
38,-0.00732110980574637
39,-0.007664514393049643
40,-0.007722033052053194
41,-0.007745755016020139
42,-0.008177901162032207
43,-0.008705119766581804
44,-0.008769374883306147
45,-0.00916187552101628
46,-0.009739165923826823
47,-0.010244033229225184
48,-0.010340698639402566
49,-0.011245801989464971
50,-0.011290765167087156
51,-0.011653385365141706
52,-0.01288699893189695
53,-0.01322924839574487
54,-0.01343308760782608
55,-0.013900109885626176
56,-0.014067878895816625
57,-0.014448126506700307
58,-0.014484160921317542
59,-0.016068995578017706
60,-0.016751874069938156
61,-0.01779904787561551
62,-0.018857459422748076
63,-0.019934790300517292
64,-0.02068862929746509
65,-0.02145105960486028
66,-0.02159039345485798
67,-0.021660650146177515
68,-0.021919902654467024
69,-0.022220493281852622
70,-0.023609471549361886
71,-0.023988608828943367
72,-0.024453668619226883
73,-0.02737171336768108
74,-0.028313409220511128
75,-0.030538150228151005
76,-0.03055295835353621
77,-0.030598246362006743
78,-0.031090015823753273
79,-0.03146832883974485
80,-0.03198685796727792
81,-0.03262479688761551
82,-0.03264493501333521
83,-0.032742013443556484
84,-0.033392303469848963
85,-0.033421713762351764
86,-0.03368905085206704
